Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.057478,0.959704,1.998166,3.169767,4.145011,5.451787,6.045809,7.328512,8.123748,9.323472,0.000000
0.008925,1.049167,1.955210,2.958565,4.070086,4.917185,5.921643,6.959292,7.926377,8.981556,0.000000
0.021591,0.961240,2.012174,2.982151,4.161416,5.109487,5.880279,7.092814,8.043341,9.090280,0.000000
0.000801,1.044299,2.061231,2.931255,4.084872,5.025782,5.787566,7.052773,8.002330,9.072449,0.000000
0.051049,1.045155,2.066800,3.023051,4.081268,5.019557,5.791881,7.120658,8.039895,9.107013,0.000000
0.027976,1.119790,2.061706,3.048185,4.057896,4.993427,5.778394,7.109448,8.059060,9.084573,0.000000
0.010518,1.179232,2.095845,3.098034,4.098718,5.104631,5.742953,7.172874,8.039183,9.121823,0.000000
0.071872,1.198436,2.111108,3.051428,4.142702,5.048885,5.745601,7.165239,7.939694,9.070865,0.000000
0.137657,1.172595,2.110803,3.119226,4.180054,5.120187,5.728274,7.206702,7.917032,9.090742,0.000000
0.165330,1.168972,2.081268,3.184239,4.146122,5.109169,5.643075,7.204701,7.880494,9.099395,0.000000
0.173149,1.154475,2.089148,3.235377,4.182354,5.121506,5.598093,7.211439,7.884804,9.127405,0.000000
0.147456,1.145587,2.149532,3.227361,4.181694,5.140315,5.613261,7.246621,7.909009,9.067704,0.000000
0.142018,1.110831,2.118251,3.188516,4.187921,5.209557,5.622832,7.240641,7.963666,9.023024,0.000000
0.182152,1.138803,2.116404,3.222271,4.188529,5.200840,5.638867,7.209157,7.996353,8.996125,0.000000
0.188218,1.158222,2.143938,3.226416,4.234847,5.184638,5.615031,7.269686,7.987109,9.018139,0.000000
0.188635,1.231378,2.142069,3.199276,4.264835,5.195076,5.599822,7.323188,7.910354,8.986056,0.000000
0.151263,1.230190,2.122227,3.239232,4.277962,5.192765,5.631627,7.342801,7.931491,9.035139,0.000000
0.085525,1.196651,2.027658,3.275774,4.361194,5.223628,5.646130,7.426523,7.934180,9.093013,0.000000
0.133732,1.215759,1.994609,3.299313,4.418268,5.251041,5.605146,7.489864,7.943082,9.093247,0.000000
0.161219,1.229446,1.996127,3.283924,4.428499,5.279944,5.582095,7.466454,7.940509,9.010207,0.000000
0.248405,1.222557,1.953789,3.288746,4.419913,5.221616,5.564992,7.427372,7.967856,9.028268,0.000000
0.303140,1.260371,1.973178,3.260813,4.402919,5.206828,5.619733,7.423754,7.952962,9.045036,0.000000
0.285611,1.305378,1.943739,3.195491,4.396448,5.241271,5.557108,7.391530,7.991672,9.037622,0.000000
0.331971,1.380399,1.879482,3.157436,4.392552,5.207868,5.565972,7.321514,8.013448,9.000427,0.000000
0.350406,1.396520,1.853553,3.160079,4.436498,5.249505,5.522611,7.283375,8.045810,8.984938,0.000000
0.383904,1.372690,1.862161,3.147968,4.428301,5.219651,5.468291,7.276391,8.068302,9.002680,0.000000
0.395375,1.372963,1.853440,3.162246,4.349204,5.219612,5.429725,7.334489,8.075018,9.079073,0.000000
0.374591,1.342746,1.869707,3.134310,4.386908,5.247536,5.375205,7.335246,8.186921,9.085157,0.000000
0.384078,1.306698,1.868535,3.180908,4.435646,5.275627,5.371920,7.376346,8.213655,9.109593,0.000000
0.381502,1.317309,1.838127,3.255357,4.493029,5.304449,5.435827,7.482718,8.249111,9.131368,0.000000
0.394440,1.361094,1.839033,3.252786,4.490277,5.327184,5.444505,7.499909,8.216956,9.186812,0.000000
0.377506,1.397809,1.795974,3.189238,4.435102,5.331432,5.446822,7.506243,8.156483,9.187208,0.000000
0.374310,1.370676,1.770457,3.225102,4.441235,5.382257,5.465051,7.514729,8.118962,9.197147,0.000000
0.384700,1.405322,1.816156,3.170915,4.421694,5.385741,5.471294,7.469811,8.142919,9.197300,0.000000
0.376254,1.387974,1.788482,3.150830,4.394117,5.401459,5.452415,7.413362,8.170821,9.238944,0.000000
0.394616,1.346050,1.815446,3.148962,4.331986,5.409578,5.442349,7.336104,8.177901,9.293246,0.000000
0.379396,1.303177,1.926070,3.139215,4.346188,5.423035,5.409126,7.373629,8.179588,9.346944,0.000000
0.360768,1.339757,2.002935,3.177136,4.436383,5.448532,5.380238,7.424559,8.249651,9.326985,1.000000
0.388188,1.279039,2.035456,3.201877,4.633753,5.413216,5.311939,7.450981,8.231647,9.321992,1.000000
0.420433,1.222171,2.017700,3.203926,4.935032,5.395810,5.307010,7.415441,8.244548,9.308745,1.000000
0.374045,1.184343,2.012753,3.196778,5.170259,5.374457,5.293934,7.321368,8.254171,9.238436,1.000000
0.339682,1.192747,2.001642,3.203670,5.229025,5.384003,5.277316,7.265097,8.308383,9.236363,1.000000
0.271519,1.160817,2.009727,3.200484,5.020408,5.341759,5.285581,7.211304,8.353091,9.223524,1.000000
0.274475,1.164762,1.952792,3.184638,4.724746,5.378161,5.336380,7.246509,8.268084,9.236458,1.000000
0.234317,1.179819,1.877480,3.210095,4.476924,5.414702,5.305018,7.272002,8.317156,9.287990,1.000000
0.181562,1.136505,1.830001,3.168704,4.314970,5.453779,5.287368,7.307154,8.338057,9.304696,1.000000
0.130787,1.138389,1.824009,3.175352,4.166749,5.502636,5.286320,7.264235,8.316544,9.341442,1.000000
0.105491,1.128778,1.784395,3.256202,4.235708,5.568453,5.259755,7.315141,8.326794,9.389582,0.000000
0.050692,1.074450,1.755919,3.325421,4.268047,5.681031,5.285559,7.341043,8.261736,9.416550,0.000000
0.034349,1.057310,1.746307,3.334224,4.254390,5.730650,5.337038,7.388706,8.237239,9.394631,0.000000
0.085423,1.059236,1.764440,3.334267,4.299665,5.717067,5.400852,7.406842,8.189997,9.351628,0.000000
0.124843,1.017027,1.773126,3.310691,4.277618,5.744289,5.463033,7.366012,8.154288,9.339104,0.000000
0.144817,0.967293,1.765656,3.303341,4.225887,5.807731,5.500734,7.308190,8.188347,9.403463,0.000000
0.152466,0.959312,1.764543,3.266407,4.194253,5.873305,5.477166,7.305596,8.208630,9.342658,0.000000
0.132437,0.907072,1.741191,3.264907,4.191578,5.800044,5.397387,7.357858,8.237377,9.387749,0.000000
0.075462,0.944161,1.760122,3.260627,4.228369,5.783142,5.330916,7.397172,8.269253,9.397289,0.000000
0.029680,0.943108,1.751951,3.220960,4.212172,5.780332,5.302618,7.397795,8.271616,9.392571,0.000000
0.032148,0.940913,1.820066,3.161271,4.293606,5.783073,5.254190,7.359657,8.243858,9.371011,0.000000
0.051328,1.018086,1.861037,3.173533,4.318102,5.697424,5.222725,7.355210,8.181116,9.360104,0.000000
0.031485,1.046329,1.856731,3.132066,4.298629,5.626152,5.324242,7.404891,8.218736,9.399839,0.000000
0.103967,1.033630,1.871922,3.132081,4.324501,5.663969,5.371635,7.533983,8.284543,9.393410,0.000000
0.093863,0.986070,1.849202,3.117421,4.309073,5.676617,5.400131,7.538573,8.283417,9.366788,0.000000
0.055025,0.989538,1.900800,3.127513,4.279092,5.664982,5.475785,7.467892,8.263426,9.391001,0.000000
0.027500,1.024430,1.932717,3.122836,4.315692,5.708009,5.475113,7.461690,8.249497,9.466270,0.000000
-0.050165,1.044872,1.901295,3.139370,4.311737,5.718824,5.448634,7.563917,8.228169,9.473265,0.000000
-0.048173,1.117945,1.931758,3.194210,4.337368,5.740022,5.506894,7.532369,8.192142,9.476661,0.000000
-0.043399,1.127699,1.945949,3.194459,4.355005,5.724563,5.576251,7.526463,8.109535,9.488219,0.000000
-0.007821,1.133643,1.889283,3.200727,4.373984,5.740896,5.565987,7.546392,8.128917,9.553310,0.000000
-0.008585,1.104677,1.899718,3.222878,4.419816,5.737090,5.536885,7.576877,8.044063,9.553501,0.000000
-0.056809,1.121683,1.924475,3.173457,4.449962,5.704245,5.586508,7.656926,7.999652,9.577172,0.000000
-0.020323,1.114701,1.964730,3.169648,4.404923,5.730184,5.592246,7.718304,8.020829,9.603464,0.000000
0.031015,1.121161,1.947953,3.205883,4.462353,5.775235,5.616420,7.770852,8.005677,9.565751,0.000000
0.037854,1.068024,1.948532,3.163669,4.498738,5.790194,5.611578,7.705385,7.987767,9.535436,0.000000
0.026813,1.095648,1.961562,3.133220,4.488429,5.855809,5.635199,7.677441,7.961277,9.612371,0.000000
0.093013,1.075226,2.032875,3.068569,4.435818,5.870139,5.612394,7.673179,7.974162,9.636685,0.000000
0.116882,1.015075,2.038305,3.068776,4.409393,5.880326,5.648607,7.702790,7.986499,9.668495,0.000000
0.053417,0.960596,2.045083,3.133883,4.415992,5.831551,5.628153,7.643515,7.981641,9.650800,0.000000
0.080003,0.951968,2.054634,3.140692,4.452395,5.860546,5.643381,7.605115,7.979991,9.626429,0.000000
0.036442,1.035536,2.007461,3.134536,4.451650,5.837377,5.671691,7.616473,8.004074,9.646329,0.000000
-0.000908,1.009794,1.986916,3.162854,4.466310,5.793974,5.694193,7.707975,7.998156,9.657819,0.000000
0.013130,0.965648,2.011325,3.187119,4.463709,5.795089,5.709484,7.704042,8.038772,9.672608,0.000000
0.028647,1.012271,2.042268,3.197308,4.471918,5.848727,5.702805,7.712012,8.130034,9.664210,0.000000
0.009855,1.032314,2.072249,3.174442,4.446244,5.852038,5.716054,7.768339,8.114441,9.654631,0.000000
-0.064088,0.959035,2.080164,3.259660,4.378036,5.886635,5.749353,7.822064,8.161771,9.646163,0.000000
-0.058432,0.951244,2.091392,3.266949,4.417776,5.882934,5.794618,7.833488,8.182436,9.615743,0.000000
-0.001650,0.911216,2.099037,3.217710,4.505907,5.895646,5.831111,7.944630,8.202934,9.656707,0.000000
0.041058,0.863224,2.135750,3.171942,4.444014,5.934745,5.803917,7.943776,8.176545,9.698480,0.000000
0.032841,0.845895,2.104964,3.183110,4.476621,6.000649,5.854686,7.898342,8.146321,9.710246,0.000000
0.027789,0.863993,2.039825,3.112837,4.432736,5.981204,5.860665,7.823643,8.130393,9.722519,0.000000
-0.004197,0.860786,1.983912,3.094857,4.416935,5.964990,5.923090,7.762620,8.148389,9.741265,0.000000
-0.003716,0.830324,2.023957,3.074843,4.401590,5.936094,5.982091,7.801592,8.168308,9.732364,0.000000
0.023456,0.880113,2.074531,3.070024,4.333714,5.886338,6.021786,7.791470,8.217571,9.752798,0.000000
0.058339,0.868263,2.091601,3.112583,4.308716,5.908184,5.958997,7.795268,8.200312,9.770026,0.000000
0.077520,0.894048,2.112227,3.180565,4.294012,5.973401,5.936082,7.808986,8.222440,9.774786,0.000000
0.014948,0.908294,2.117705,3.213693,4.285411,5.967658,5.977461,7.810335,8.280503,9.736902,0.000000
0.041394,0.864524,2.047197,3.256699,4.338153,5.963774,6.010212,7.827067,8.309810,9.805251,0.000000
0.073054,0.825604,2.054320,3.280058,4.341192,5.978442,6.030580,7.795195,8.318060,9.831286,0.000000
0.054818,0.841179,2.037151,3.286010,4.292464,6.059906,6.118836,7.838352,8.382191,9.822030,0.000000
0.044849,0.803297,2.027523,3.256451,4.245205,5.960549,6.146771,7.750768,8.328726,9.684728,0.000000
0.127565,0.804202,1.983022,3.342575,4.310380,6.113552,6.166219,7.849304,8.333452,9.744918,0.000000
