Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.029576,0.922727,1.642056,3.278372,3.992949,4.640958,5.819053,6.902372,7.864778,9.057499,0.000000
0.001754,1.037218,2.110675,3.036040,4.061696,5.030068,6.047557,6.957982,7.914098,9.050243,0.000000
0.014203,1.008823,2.034776,3.146401,4.127344,4.929983,5.949060,7.019792,7.871072,9.006555,0.000000
0.065818,0.980883,2.080702,3.084083,4.138356,4.988051,6.000001,7.086483,7.924410,8.978138,0.000000
0.030552,1.011976,2.005123,3.043198,4.135962,4.951549,5.976703,7.052626,7.864404,8.969682,0.000000
0.003214,1.051664,1.997845,3.047125,4.085104,4.927927,5.995435,7.001700,7.930387,8.956352,0.000000
-0.034237,1.010581,1.969195,3.026286,4.049954,4.861754,5.938973,6.970906,7.932877,8.919437,0.000000
-0.056632,0.951534,1.932789,3.032182,3.991489,4.932035,5.947622,6.987122,7.900865,8.951795,0.000000
-0.047153,0.859882,1.891964,3.053356,3.926131,4.883180,5.904244,6.992550,7.850271,8.916132,0.000000
0.002433,0.799835,1.899562,3.057531,3.899653,4.908736,5.934955,7.000300,7.926474,8.899505,0.000000
0.014817,0.858434,1.919400,3.029418,3.890865,4.925916,5.876907,6.963444,7.870200,8.849626,0.000000
0.035986,0.847925,1.905305,2.955885,3.918065,4.932163,5.864737,6.926593,7.822483,8.828943,0.000000
0.018629,0.847983,1.844413,3.010986,3.934965,4.932999,5.782648,6.931147,7.793117,8.876799,0.000000
0.014141,0.826521,1.824604,3.005822,3.927471,4.932313,5.774793,6.934570,7.814893,8.926836,0.000000
0.064307,0.825506,1.847307,2.955334,3.940783,4.942563,5.755063,6.900774,7.829771,8.984608,0.000000
0.071945,0.776549,1.814656,2.960785,3.955600,4.957888,5.787854,6.914027,7.867625,8.989573,0.000000
0.046091,0.748814,1.786016,2.986683,3.976373,4.927632,5.743003,6.923692,7.844933,8.957740,0.000000
0.001001,0.731411,1.789244,2.983866,3.997552,4.952626,5.765994,6.861593,7.788653,8.982558,0.000000
-0.076789,0.694190,1.842788,3.013695,3.992395,4.943416,5.764580,6.826689,7.778512,9.018226,0.000000
-0.081063,0.718742,1.920545,3.040815,3.975172,4.987151,5.714705,6.758479,7.835194,8.986598,0.000000
-0.125661,0.762044,1.998461,3.069343,4.037080,5.038046,5.713788,6.763521,7.823781,8.980798,0.000000
-0.183998,0.827177,1.969039,3.147494,4.044707,4.997672,5.751418,6.723148,7.818614,9.057567,0.000000
