Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.122682,0.923615,1.666584,2.605309,4.084663,5.371131,6.209931,7.127843,7.981426,9.061171,0.000000
-0.023142,0.949375,2.135980,3.066319,4.069737,4.933760,5.996169,7.011538,8.024892,9.059128,0.000000
-0.060641,0.933714,2.033434,2.917133,4.102115,5.097187,6.013480,7.036805,7.992054,9.107995,1.000000
-0.005709,0.943500,2.078630,3.071970,4.259939,5.037337,5.955756,7.001521,7.976411,9.153898,1.000000
-0.021213,0.896263,1.996485,2.996090,4.515344,5.103646,5.984628,7.024791,7.986143,9.176648,1.000000
-0.082212,0.903654,2.023217,2.988811,4.801559,5.062108,5.955128,7.096184,7.967598,9.165142,1.000000
-0.119720,0.879067,1.993072,2.929177,5.043337,5.113948,5.945252,7.084111,7.973660,9.124460,1.000000
-0.119894,0.871897,2.053215,2.930209,5.005876,5.140347,5.843729,7.061197,8.067852,9.138355,1.000000
-0.092121,0.876881,2.065924,2.925110,4.726546,5.154238,5.907102,7.086626,8.064651,9.151877,1.000000
-0.077024,0.858049,2.096823,2.971447,4.386247,5.127974,5.976363,7.094431,8.058339,9.147388,1.000000
-0.126376,0.851528,2.074539,2.924503,4.135561,5.151674,5.945292,7.089679,8.067261,9.169647,1.000000
-0.163207,0.881653,2.070274,2.960892,4.002559,5.229575,5.929627,6.992319,8.096210,9.181176,1.000000
-0.195365,0.884624,2.055413,3.026610,4.038232,5.257579,5.979885,6.989886,8.107122,9.159333,0.000000
-0.244845,0.853056,2.028284,3.106256,4.061729,5.230675,6.037747,6.950124,8.153432,9.145600,0.000000
-0.262176,0.877672,1.998313,3.085432,4.028096,5.271151,6.042343,6.948022,8.149184,9.137811,0.000000
-0.210554,0.883958,2.001765,3.038818,4.043484,5.273501,5.987778,6.954648,8.082901,9.108526,0.000000
-0.260078,0.895080,2.052785,3.029691,4.037905,5.270858,6.023843,6.956985,8.100090,9.042991,0.000000
-0.258758,0.956119,2.066870,3.026812,4.040569,5.211120,6.064411,6.957039,8.135522,9.036540,0.000000
-0.211466,0.908242,2.037756,3.021633,4.099713,5.216701,6.085604,6.928991,8.064149,9.069347,0.000000
-0.139321,0.862048,2.087216,3.031685,4.109992,5.213626,6.133937,6.932044,8.038017,9.038738,0.000000
-0.163716,0.863892,2.087611,3.041540,4.169084,5.263765,6.159461,6.956325,7.975522,8.986323,0.000000
-0.172068,0.865335,2.094385,3.000416,4.150305,5.294104,6.140686,6.955058,7.935587,8.949425,0.000000
-0.200102,0.820087,2.106977,2.954586,4.127083,5.294346,6.153716,6.969930,7.942843,8.910435,0.000000
-0.223352,0.801896,2.097123,2.889443,4.110604,5.287080,6.132525,6.955162,7.881802,8.976302,0.000000
-0.257327,0.731288,2.127325,2.813011,4.064410,5.270306,6.101042,6.996972,7.872139,8.972077,0.000000
-0.216651,0.649861,2.084921,2.770095,3.999476,5.247618,6.127300,7.033278,7.888461,8.953459,0.000000
-0.170177,0.665437,2.033907,2.724622,3.976544,5.223317,6.206391,7.062831,7.842790,8.892184,0.000000
-0.189261,0.665537,1.985630,2.714598,3.980561,5.257128,6.244273,7.106623,7.887040,8.877508,0.000000
-0.101665,0.702190,1.990944,2.721161,3.953529,5.324922,6.223375,7.121597,7.978959,8.872165,0.000000
-0.116000,0.683613,1.974656,2.719907,3.985524,5.370319,6.207903,7.099206,8.016031,8.868121,0.000000
-0.084318,0.652734,1.920563,2.715081,3.982127,5.357968,6.234236,7.107900,8.021781,8.902150,0.000000
-0.097393,0.640801,1.798703,2.702731,3.984107,5.339221,6.220733,7.117975,8.047548,8.931117,0.000000
-0.081354,0.670035,1.711892,2.674872,3.937521,5.351313,6.250780,7.138248,8.001867,8.939570,0.000000
-0.017551,0.726169,1.701919,2.690340,3.950551,5.355738,6.250666,7.133465,7.931742,8.909513,0.000000
0.018173,0.758572,1.727578,2.672114,3.950785,5.352810,6.232007,7.122511,7.879370,8.955963,0.000000
0.006139,0.779102,1.747717,2.672672,3.937374,5.407569,6.239365,7.048593,7.849723,9.060255,0.000000
-0.028977,0.765179,1.803532,2.641256,3.914383,5.382384,6.239560,6.947065,7.835613,9.041149,0.000000
0.032839,0.813401,1.859087,2.658401,3.870035,5.408749,6.323751,6.881816,7.863304,9.072281,0.000000
0.050272,0.906700,1.886341,2.594336,3.880881,5.369968,6.369364,6.858072,7.905407,9.102588,0.000000
0.067692,0.928485,1.901542,2.600084,3.935224,5.345715,6.361937,6.910976,7.899992,9.096512,0.000000
0.095164,0.883486,1.851341,2.617669,3.965277,5.390220,6.367660,6.937984,7.986103,9.101176,0.000000
0.045877,0.886428,1.842522,2.664198,3.964470,5.435527,6.407181,6.984352,7.995053,9.099973,0.000000
0.006574,0.877624,1.804645,2.645764,4.011543,5.464011,6.406032,6.945948,7.981610,9.123559,0.000000
0.016584,0.906741,1.714646,2.648182,4.043115,5.511329,6.447333,6.998263,7.986067,9.169320,0.000000
0.074080,0.902900,1.735761,2.593036,3.978771,5.522555,6.416356,6.999921,7.919675,9.178981,0.000000
0.031665,0.896986,1.751418,2.556320,3.985861,5.499847,6.346516,6.981826,7.917001,9.098772,0.000000
-0.019667,0.892828,1.729421,2.503818,4.008981,5.576289,6.294275,6.974385,7.914655,9.101547,0.000000
-0.006383,0.918582,1.684390,2.450830,3.941364,5.597540,6.316793,7.017842,7.901101,9.030729,0.000000
0.011373,0.887611,1.694121,2.405567,4.010085,5.585099,6.302368,7.051311,7.895200,9.036311,0.000000
0.057921,0.830022,1.676465,2.344288,4.029275,5.563694,6.298431,7.133626,7.926598,9.055419,0.000000
0.037626,0.833502,1.632354,2.303520,4.055935,5.484403,6.312617,7.145574,7.867628,9.060370,0.000000
0.024422,0.823255,1.557696,2.361896,4.038064,5.512147,6.349432,7.138999,7.876167,9.055948,0.000000
