Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.498814,1.109034,2.231517,2.775879,3.824228,5.112745,6.191457,7.073849,8.366886,8.978745,0.000000
-0.136309,0.986187,1.874020,3.023266,4.001207,5.046295,6.021056,6.988790,7.884569,8.978539,0.000000
0.013305,1.056545,1.988456,2.990702,3.935887,5.068617,6.057100,7.008572,7.956828,8.966722,0.000000
-0.055949,1.008271,1.969276,3.015361,3.914643,5.086724,5.984034,7.012719,7.902954,9.029071,0.000000
-0.018546,1.026313,1.994215,2.953543,3.896317,5.075392,5.961411,6.962912,7.927028,9.043494,0.000000
-0.005108,1.018761,1.928470,2.995669,3.933225,5.066274,5.902204,6.950258,7.954860,9.054200,0.000000
0.051230,1.066069,1.976915,2.969924,3.975648,5.066984,5.934733,6.974270,8.001732,9.060773,0.000000
0.042123,1.045508,1.955837,2.918661,4.026055,5.042001,5.979853,6.926142,7.990876,9.082697,0.000000
0.071240,1.053921,1.970103,2.886267,4.032212,5.054592,6.017250,6.983862,7.976572,9.083443,0.000000
0.134078,1.069480,2.020959,2.881671,4.029835,5.052520,6.042010,7.040720,7.946708,9.112854,0.000000
0.243293,1.103147,1.997966,2.878234,4.065435,5.042203,6.036585,7.066454,8.021952,9.051096,0.000000
0.280401,1.063681,1.995720,2.863238,4.127267,4.992165,6.013056,7.120457,8.007599,9.067954,0.000000
0.380687,1.144657,2.047165,2.836684,4.118291,5.050709,6.034464,7.100977,7.984611,9.092287,0.000000
0.413230,1.144125,2.069909,2.828080,4.087111,5.057837,6.007884,7.072048,7.983961,9.101354,0.000000
0.471909,1.140504,2.106093,2.806894,4.013276,5.087980,6.086776,7.056113,8.031425,9.099747,0.000000
0.482117,1.143755,2.098653,2.787952,4.007089,5.064647,6.078521,7.027962,8.057674,9.088666,0.000000
0.517902,1.120650,2.149856,2.757196,3.972639,5.122142,6.123229,7.105536,8.083387,9.043763,0.000000
0.540195,1.123972,2.193403,2.827811,3.932015,5.147509,6.156894,7.058033,8.124584,8.970957,0.000000
0.498768,1.117617,2.178744,2.775777,3.955480,5.209697,6.126833,7.044036,8.169473,8.981327,0.000000
0.475632,1.101332,2.175565,2.754989,4.011362,5.246799,6.101810,7.066721,8.127241,9.031142,0.000000
