Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.084137,0.953147,1.768915,3.011040,4.211434,5.118337,5.949262,7.124442,7.837511,9.238257,0.000000
-0.008729,0.952332,2.073593,2.981455,3.902545,5.014831,6.091095,7.003130,8.022638,8.990535,0.000000
-0.050482,0.898334,1.979017,3.003977,3.978263,5.023967,6.025487,7.044361,8.017218,9.060340,0.000000
-0.087089,0.842763,2.012295,3.012377,3.940268,4.958555,6.060949,7.052864,8.113202,8.964598,0.000000
-0.091350,0.795439,1.884695,3.056209,3.975748,4.982260,6.039514,7.070516,8.100575,8.967119,0.000000
-0.075274,0.781747,1.908612,3.123234,3.897830,4.966976,6.006253,7.039047,8.147674,8.930272,0.000000
-0.039192,0.767502,1.910257,3.107991,3.915680,4.964835,6.015359,7.044010,8.122137,8.953478,1.000000
-0.033735,0.824849,1.933642,3.102198,3.899647,4.972603,5.990356,7.056027,8.113308,8.880205,1.000000
0.000186,0.805055,1.926325,3.118799,4.070734,4.992900,5.941341,7.144004,8.106732,8.871866,1.000000
-0.019235,0.810163,1.944242,3.108690,4.389197,5.084587,5.956552,7.236087,8.162577,8.814530,1.000000
-0.119375,0.817830,1.995561,3.130466,4.674688,5.102279,5.971951,7.312002,8.150100,8.863948,1.000000
-0.165601,0.867473,1.984529,3.108946,4.760372,5.041342,5.949324,7.303664,8.098627,8.905039,1.000000
-0.108477,0.928566,1.988519,3.072888,4.632226,5.087928,5.861854,7.331916,8.069644,8.872727,1.000000
-0.107584,0.869597,2.005672,3.065930,4.342844,5.116366,5.801411,7.344453,8.138420,8.877863,1.000000
-0.089118,0.834801,1.963196,3.060224,4.035038,5.072357,5.808547,7.366105,8.062806,8.870600,1.000000
-0.055745,0.819391,1.929067,3.051342,3.842774,5.045188,5.774798,7.344566,8.030591,8.862629,1.000000
-0.042678,0.794559,1.896761,3.095760,3.780764,5.016327,5.810777,7.357005,7.985780,8.909121,0.000000
-0.015492,0.766255,1.891341,3.090004,3.766449,5.058081,5.783111,7.305367,8.031671,8.981193,0.000000
0.074730,0.778155,1.856231,3.127945,3.754215,5.142762,5.707103,7.296325,8.063126,9.030198,0.000000
0.097348,0.824874,1.824068,3.155716,3.776821,5.188461,5.745343,7.349103,8.156960,9.077702,0.000000
0.093437,0.838419,1.775033,3.136061,3.697262,5.180324,5.778089,7.310972,8.227655,9.161561,0.000000
0.088191,0.807615,1.714881,3.131179,3.630832,5.156922,5.822014,7.302127,8.194720,9.166261,0.000000
0.045401,0.834823,1.716456,3.158409,3.589471,5.182007,5.880533,7.269276,8.231451,9.161020,0.000000
0.029331,0.826254,1.778946,3.154962,3.601676,5.224340,5.857338,7.229539,8.237517,9.186970,0.000000
-0.036924,0.772566,1.795607,3.153243,3.543550,5.248469,5.892648,7.235720,8.212496,9.240551,0.000000
-0.069980,0.786631,1.739737,3.205733,3.589569,5.204545,5.924778,7.161316,8.231042,9.251268,0.000000
-0.066289,0.721667,1.699621,3.132624,3.587619,5.137416,5.892487,7.134635,8.290656,9.239705,0.000000
-0.051714,0.726371,1.700800,3.120879,3.600028,5.132058,5.880016,7.131748,8.297904,9.249786,0.000000
-0.004387,0.765749,1.742098,3.167204,3.663836,5.152120,5.843270,7.136216,8.321847,9.261268,0.000000
-0.022333,0.761823,1.776115,3.179705,3.705720,5.201031,5.874638,7.049046,8.343436,9.268771,0.000000
-0.041733,0.782488,1.759504,3.239183,3.738423,5.224058,5.941558,7.051098,8.368510,9.312012,0.000000
-0.040040,0.774250,1.742560,3.218364,3.798601,5.221481,5.907381,7.042229,8.326058,9.357538,0.000000
-0.072362,0.758702,1.726660,3.230177,3.825271,5.236383,5.864881,7.104826,8.321525,9.371366,0.000000
-0.062466,0.785701,1.718219,3.220448,3.914973,5.201519,5.842115,7.167396,8.389605,9.345087,0.000000
