Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.139463,0.960218,2.041151,3.137311,4.137685,5.220850,6.138072,7.173312,7.866788,8.987719,0.000000
-0.017852,0.987711,1.933719,2.946348,4.055823,4.972678,5.993832,6.982679,8.087174,9.047716,0.000000
-0.022258,0.991278,1.952821,3.006704,4.095193,5.039139,6.093071,7.073510,8.060378,9.063069,0.000000
-0.016593,1.000493,1.897912,2.942506,4.094924,4.955396,6.009792,7.058004,8.075886,9.062116,0.000000
-0.031655,1.058778,1.956191,2.931686,4.080735,4.905387,6.039435,7.099159,8.125113,9.066872,0.000000
-0.042707,1.066220,2.004212,2.926204,4.041202,4.876943,6.042065,7.126723,8.137905,8.984607,0.000000
-0.058445,1.076255,1.965528,2.950914,4.035812,4.977617,6.042305,7.141546,8.033391,9.024819,0.000000
-0.027113,1.109420,1.940713,2.896617,4.018978,5.053619,6.020267,7.217036,8.060958,9.067519,0.000000
-0.000321,1.106807,1.966978,2.813604,4.051309,5.067526,6.019076,7.256083,8.068473,9.078634,0.000000
-0.075156,1.127828,1.996733,2.759025,4.066037,5.083319,6.013210,7.235796,8.053920,9.041208,0.000000
-0.143762,1.125591,1.994892,2.721204,4.085054,5.101107,6.058143,7.223607,8.038561,9.064643,0.000000
-0.131449,1.060918,1.975268,2.759912,4.059663,5.024483,5.999182,7.220266,7.982463,9.073645,0.000000
-0.081210,1.002979,1.962813,2.722756,4.111793,5.043157,6.041546,7.223565,7.981194,9.077659,0.000000
-0.066244,1.042544,1.897751,2.762627,4.141030,5.010555,6.095723,7.278738,8.004117,9.057763,0.000000
-0.104589,1.052013,1.863441,2.785729,4.108223,4.962980,6.166909,7.236831,8.090688,9.000889,0.000000
-0.123410,1.049202,1.866616,2.742463,4.112349,4.985284,6.198832,7.183941,8.118419,9.010202,0.000000
-0.121080,1.010665,1.874078,2.745106,4.196180,4.995107,6.207651,7.195918,8.057216,9.033106,0.000000
-0.151351,0.994657,1.831140,2.751141,4.214898,4.919286,6.217224,7.198326,8.027403,9.018809,0.000000
-0.158128,0.981772,1.824890,2.802083,4.215678,4.902153,6.245240,7.225328,7.972610,9.015040,0.000000
-0.150325,0.996464,1.779279,2.818756,4.208245,4.875490,6.224949,7.309794,8.006084,9.029009,0.000000
-0.149541,1.012927,1.711216,2.874899,4.169627,4.855297,6.266293,7.321769,7.995424,9.044466,0.000000
-0.118002,1.068494,1.687511,2.914095,4.132368,4.848633,6.299259,7.291155,8.004268,9.048280,0.000000
