Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.035855,1.368352,1.841917,3.001198,4.420968,5.014401,6.025206,6.933645,7.972035,8.787115,0.000000
0.032792,0.917930,2.013427,3.000364,3.972454,5.081906,6.013093,6.950720,7.962934,9.048755,0.000000
0.060583,1.060687,1.945245,2.941411,4.139343,5.061718,6.047133,6.829195,7.980690,8.973204,0.000000
0.091401,1.090101,1.892446,2.896060,4.039029,5.006861,6.025625,6.769972,7.989365,9.053107,0.000000
0.081312,1.187811,1.846816,2.888946,4.078763,4.966249,6.009227,6.712863,8.024398,9.029938,0.000000
0.084662,1.191432,1.837542,2.911295,4.062103,4.959290,6.074549,6.682338,8.072884,9.038586,0.000000
0.097296,1.216530,1.845941,2.900102,4.134524,4.929353,6.131289,6.721198,8.069100,9.053720,0.000000
0.072820,1.183872,1.796741,2.917621,4.125066,4.912830,6.102252,6.697850,8.014231,9.077038,0.000000
0.038700,1.171383,1.801395,2.864324,4.164596,4.951921,6.074491,6.684818,8.035308,9.052975,0.000000
-0.011166,1.122637,1.797477,2.884872,4.114971,4.942927,6.038192,6.777239,8.067782,9.000821,0.000000
0.002446,1.112830,1.848113,2.889161,4.122448,4.941710,6.040833,6.807853,8.013155,8.933354,0.000000
-0.004161,1.076372,1.853611,2.873460,4.150405,4.911093,5.984454,6.792446,8.037472,8.986848,0.000000
0.009026,1.082858,1.788766,2.810265,4.173469,4.935537,6.022872,6.747279,8.029391,9.011751,0.000000
0.029874,1.100011,1.835623,2.821731,4.195698,4.882076,6.092692,6.713757,8.056011,8.966694,0.000000
0.023778,1.108657,1.847108,2.786947,4.126233,4.899872,6.096658,6.742064,8.029263,8.946707,0.000000
-0.001614,1.079899,1.793821,2.714681,4.066970,4.868186,6.094348,6.759596,8.000408,8.975668,0.000000
-0.035173,1.069001,1.752746,2.726191,4.069944,4.781212,6.093596,6.744271,7.971361,8.959042,0.000000
-0.063361,1.103159,1.790738,2.736823,4.086154,4.746535,6.113364,6.770906,7.956761,9.024903,0.000000
-0.069115,1.143235,1.753087,2.748448,4.054258,4.795375,6.165187,6.773662,7.919274,9.030981,0.000000
-0.060300,1.118432,1.783655,2.709156,4.027236,4.760653,6.237624,6.813418,7.911283,9.072613,0.000000
-0.004667,1.103341,1.817535,2.702946,4.120165,4.733534,6.172148,6.811909,7.998712,9.047176,0.000000
0.010918,1.082226,1.777264,2.737611,4.163031,4.750585,6.090801,6.787871,7.992577,8.966239,0.000000
0.079456,1.091811,1.725660,2.725641,4.151169,4.767675,6.062303,6.805493,8.006257,8.985397,0.000000
0.118799,1.079625,1.736396,2.686489,4.201630,4.822673,6.042774,6.809396,8.045017,9.001489,0.000000
0.035621,1.103239,1.731124,2.637977,4.223209,4.790144,6.049762,6.860786,8.048202,9.069506,0.000000
-0.011291,1.132610,1.677568,2.613852,4.245451,4.733122,6.033628,6.870154,7.991679,9.074463,0.000000
-0.003470,1.179495,1.663936,2.571004,4.268656,4.667425,5.985552,6.855299,7.903729,8.992010,0.000000
-0.005076,1.204227,1.662567,2.569708,4.277966,4.634823,5.940867,6.796054,7.894067,8.969646,0.000000
-0.038609,1.230820,1.583619,2.613945,4.259636,4.666340,5.952965,6.770750,7.923006,8.986717,0.000000
-0.035809,1.208853,1.583838,2.648041,4.242988,4.634040,6.013563,6.772900,7.946004,8.982707,0.000000
0.024269,1.228103,1.585894,2.657332,4.306000,4.614232,6.058407,6.805184,7.930408,9.047997,0.000000
0.017863,1.281494,1.571952,2.642769,4.291283,4.624460,6.093585,6.824712,7.951796,9.125919,0.000000
0.040332,1.289649,1.657062,2.626354,4.291837,4.626805,6.184002,6.803266,7.909993,9.100984,0.000000
0.007552,1.252447,1.637652,2.630635,4.278409,4.619874,6.252323,6.851272,7.848018,9.075360,0.000000
-0.011691,1.244780,1.552910,2.620372,4.267938,4.695249,6.262341,6.851844,7.846543,9.022808,0.000000
-0.028985,1.171100,1.531774,2.666807,4.260604,4.659932,6.276233,6.853703,7.888811,9.018753,0.000000
