Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.059237,1.124806,1.988490,3.067107,3.753417,5.011464,5.886865,7.149909,7.813186,9.020802,0.000000
0.037037,0.984031,1.888405,3.030573,4.119023,5.058217,5.972851,6.975582,8.053199,9.040301,0.000000
-0.038464,0.996433,1.811886,3.024299,4.129479,5.061391,5.940397,7.066281,8.029946,9.091076,0.000000
-0.116043,0.968408,1.768155,2.905460,4.238058,5.124226,5.983162,7.052207,8.048335,9.148179,0.000000
-0.135802,0.972517,1.740363,2.841064,4.184269,5.146062,5.941808,7.039547,8.022478,9.242539,0.000000
-0.087818,0.914614,1.739477,2.817777,4.190712,5.151106,5.953079,6.981690,8.001172,9.270957,0.000000
-0.101431,0.903952,1.713578,2.797906,4.088278,5.094255,5.991945,6.970285,7.940610,9.272459,0.000000
-0.065903,0.928330,1.735991,2.802746,4.121723,5.077988,6.069853,6.997540,7.948980,9.270418,0.000000
-0.063964,0.897721,1.680569,2.786220,4.073829,5.062876,6.075239,6.964606,7.895864,9.291702,0.000000
-0.094723,0.937777,1.663945,2.807053,4.063262,5.034998,6.092194,7.035143,7.819494,9.334345,0.000000
-0.045583,0.947678,1.649519,2.812496,4.061901,5.016773,6.095698,7.020578,7.818314,9.318961,0.000000
-0.025364,0.908203,1.669648,2.864922,4.121338,4.963617,6.041677,7.034183,7.810513,9.290472,0.000000
0.014379,0.862298,1.605098,2.906204,4.130461,4.929092,6.056742,7.070308,7.787775,9.259448,0.000000
0.073799,0.882252,1.612369,2.927374,4.131851,4.942421,6.070730,7.049687,7.841172,9.295452,0.000000
0.088084,0.942321,1.615336,2.986317,4.122166,4.911529,6.030635,7.036794,7.916889,9.288363,0.000000
0.081107,0.910661,1.581382,3.062378,4.154648,4.849735,6.046788,7.074873,7.857044,9.256066,0.000000
0.097303,0.902759,1.596562,3.076698,4.149478,4.865189,6.012503,7.097387,7.806839,9.264115,0.000000
0.165832,0.884265,1.689104,3.087890,4.128442,4.908743,6.028295,7.119385,7.811584,9.237840,0.000000
0.221888,0.902865,1.807491,3.063375,4.041394,4.883743,6.112358,7.121093,7.839384,9.212254,0.000000
0.222300,0.879374,1.854379,3.097234,4.006407,4.869799,6.119133,7.092338,7.884542,9.180665,0.000000
0.200987,0.930165,1.912455,3.066333,4.040278,4.885879,6.171651,7.001518,7.837208,9.094774,0.000000
0.173025,0.968411,1.912774,3.045691,4.016594,4.886709,6.266568,7.048075,7.831804,9.135319,0.000000
0.134032,1.002145,1.871704,3.038214,3.987675,4.790445,6.345338,7.000693,7.847951,9.148614,0.000000
0.112215,0.999586,1.893291,3.074228,3.959814,4.788032,6.356956,6.946373,7.808710,9.183541,0.000000
0.074482,1.006916,1.875323,3.085145,3.942018,4.800908,6.333527,6.942311,7.798831,9.141803,0.000000
0.036233,1.020849,1.868932,3.071356,3.928428,4.800682,6.223420,6.890523,7.853205,9.150806,0.000000
0.048010,1.064440,1.895560,3.098862,3.881514,4.824153,6.188092,6.911867,7.879259,9.156254,0.000000
0.080045,1.086220,1.927235,3.131705,3.895548,4.879229,6.188720,6.864380,7.851134,9.154907,0.000000
0.115642,1.111097,1.893550,3.120567,3.985612,4.867103,6.169249,6.803874,7.796635,9.116687,0.000000
0.035324,1.083006,1.863049,3.124950,3.944799,4.871027,6.137083,6.795353,7.812082,9.076613,0.000000
0.005124,1.103213,1.888944,3.117436,3.953843,4.893625,6.160064,6.758418,7.831532,9.034806,0.000000
0.020389,1.122601,1.919016,3.077120,3.934630,4.866017,6.145473,6.685531,7.822794,9.084357,0.000000
0.005408,1.154944,1.900778,3.049132,3.944968,4.886056,6.116773,6.702539,7.762611,9.065711,0.000000
0.009949,1.110225,1.970707,3.125053,3.934762,4.918621,6.060194,6.708495,7.785129,9.026570,0.000000
-0.020727,1.137840,2.049441,3.152050,3.919243,4.979497,6.090576,6.691060,7.813552,9.030073,0.000000
-0.012661,1.179337,1.995571,3.109098,3.872907,5.099181,6.116600,6.705161,7.876169,8.994254,0.000000
0.034772,1.231900,1.998838,3.094181,3.942728,5.070747,6.065940,6.716983,7.854188,9.043055,0.000000
0.057991,1.249392,2.046672,3.038525,4.010916,5.038791,6.044393,6.776546,7.853529,9.103650,0.000000
0.056211,1.186951,2.057298,2.944533,4.008069,5.043874,6.030377,6.773057,7.899295,9.131966,0.000000
0.032350,1.176374,2.093633,2.977436,3.909980,4.986179,6.042078,6.759209,7.883120,9.198313,0.000000
0.075237,1.162210,2.038404,2.914728,3.886677,4.897974,6.036924,6.813267,7.863221,9.243794,0.000000
0.099310,1.171956,2.050751,2.903128,3.880718,4.864208,6.036706,6.849978,7.866551,9.243482,0.000000
0.102569,1.174946,2.042396,2.904040,3.847350,4.843074,5.988025,6.787165,7.877930,9.233273,0.000000
0.129449,1.177082,2.048577,2.890580,3.940300,4.808737,5.906445,6.820119,7.892335,9.205290,0.000000
0.136467,1.201822,2.035846,2.877864,3.954877,4.843049,5.925421,6.818461,7.815402,9.156711,0.000000
0.126595,1.243867,1.978989,2.916718,3.981121,4.882063,5.978978,6.775083,7.808136,9.208160,0.000000
0.121014,1.264377,1.915014,2.959946,4.055565,4.894166,5.961032,6.835206,7.729080,9.250306,0.000000
0.190031,1.259322,1.846318,3.030655,4.095727,4.951673,5.873126,6.897581,7.685082,9.250884,0.000000
0.253106,1.253509,1.913841,3.037092,4.078470,4.952138,5.812377,6.894492,7.701559,9.264669,0.000000
0.273845,1.270407,1.979531,3.064788,4.040182,4.925490,5.789238,6.924345,7.709244,9.306989,0.000000
0.251696,1.269108,1.974568,3.042443,4.053946,4.947520,5.697394,6.970463,7.721131,9.270961,0.000000
0.296779,1.259083,1.983144,3.039627,4.003708,4.953563,5.690407,7.016189,7.761918,9.256144,0.000000
0.237012,1.225154,1.956661,3.058417,3.996454,4.989029,5.709147,6.981073,7.762465,9.180010,0.000000
0.191172,1.234396,1.933857,3.018385,4.023864,5.023398,5.677971,6.929792,7.817413,9.221209,0.000000
0.156582,1.254819,1.930967,3.022404,4.056263,5.092773,5.660194,6.917859,7.791510,9.245626,0.000000
0.134633,1.244507,1.931703,3.025612,4.086368,5.098971,5.688628,6.938987,7.764702,9.216837,0.000000
0.150443,1.286347,1.938768,3.052466,4.108038,5.059593,5.651193,6.928026,7.698730,9.241707,0.000000
0.120370,1.336605,1.923202,3.100852,4.137407,5.100977,5.646775,6.978849,7.641618,9.298984,0.000000
0.072882,1.298151,1.862775,3.099612,4.152675,5.110554,5.662109,7.033905,7.594862,9.302464,0.000000
0.033103,1.325417,1.834148,3.093419,4.138338,5.063192,5.651811,7.046115,7.523323,9.348271,0.000000
