Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.198017,1.119282,1.943389,3.019102,4.197951,4.855849,6.238650,6.932858,7.781483,8.700734,0.000000
-0.130593,0.965784,1.994918,2.949531,3.972447,5.008929,5.921833,7.097507,7.996818,9.079724,0.000000
-0.102228,1.008415,1.949996,2.887586,3.992032,4.907385,5.998549,7.107214,7.906991,8.972482,0.000000
-0.106393,1.008644,1.968722,2.883047,3.936815,4.885825,5.909255,7.102015,7.913151,9.041420,0.000000
-0.103954,1.056584,2.009265,2.949348,4.016998,4.846636,5.962685,7.073232,7.895715,8.964754,0.000000
-0.128951,1.051263,1.992442,2.904929,3.972646,4.856911,5.956150,7.092771,7.859539,8.969491,0.000000
-0.132561,1.028282,1.931571,2.906990,3.966358,4.871116,5.930690,7.108050,7.859019,8.891731,0.000000
-0.147733,1.095435,1.928393,2.963756,3.940973,4.869682,5.894681,7.078380,7.886564,8.960199,0.000000
-0.099107,1.168187,1.928110,3.010827,3.928007,4.860047,5.901246,7.014154,7.888355,8.987374,0.000000
-0.113132,1.125360,1.911956,2.971720,3.947605,4.934545,5.886132,6.997237,7.861504,9.018900,0.000000
-0.044541,1.089788,1.895692,2.952963,3.999747,5.013946,5.879466,7.020933,7.870034,8.972602,0.000000
0.036172,1.099511,1.906767,2.951098,3.994482,5.026818,5.878999,7.024879,7.857288,9.011749,0.000000
0.089476,1.081477,1.886210,2.904625,4.006597,4.965390,5.895455,7.015393,7.831719,9.045686,0.000000
0.080385,1.107907,1.879455,2.883031,4.001376,4.986790,5.929215,7.084068,7.818829,9.079029,0.000000
0.105237,1.135215,1.872087,2.877295,4.029414,4.976621,5.982567,7.078394,7.796096,9.100941,0.000000
0.128445,1.166711,1.899948,2.846922,3.964925,4.925562,6.060935,7.065990,7.830912,9.099607,0.000000
0.194057,1.120465,1.888842,2.810731,3.902281,4.853931,6.052723,7.050081,7.824711,9.090055,0.000000
0.193027,1.066739,1.888561,2.801764,3.901273,4.762269,6.025875,7.044635,7.809975,9.103371,0.000000
0.153465,1.074621,1.840486,2.851889,3.943450,4.716898,6.020740,7.077869,7.804303,9.156000,0.000000
0.122969,1.063770,1.861768,2.797884,3.973428,4.752118,6.087551,7.144451,7.832948,9.139028,0.000000
0.071833,1.054198,1.872288,2.785256,3.965881,4.789380,6.114520,7.164624,7.805998,9.139682,0.000000
0.129975,1.026848,1.875924,2.853911,3.981549,4.850012,6.064352,7.189132,7.744696,9.098453,0.000000
0.159734,1.000501,1.890045,2.871744,4.046342,4.828673,6.055433,7.141237,7.711292,9.071290,0.000000
0.127361,1.035412,1.941699,2.850632,4.040758,4.834294,6.070241,7.114729,7.662860,9.035793,0.000000
0.170910,1.074128,1.971992,2.826680,4.038634,4.823470,6.019851,7.146581,7.651643,9.036333,0.000000
0.126165,1.086357,2.013159,2.807096,3.997968,4.828572,5.993436,7.126386,7.631662,9.039367,0.000000
0.100964,1.044674,2.000449,2.775888,3.954437,4.852791,6.022204,7.086459,7.608744,8.974395,0.000000
0.087270,1.010507,1.959593,2.786422,3.991558,4.822265,6.116748,7.095170,7.581011,8.944977,0.000000
0.068364,1.065491,1.959117,2.846131,4.062497,4.860988,6.177462,7.104198,7.627517,9.006256,1.000000
0.037187,1.119200,1.943605,2.882155,4.168341,4.879816,6.204519,7.096969,7.680583,9.050877,1.000000
0.104541,1.130469,1.903420,2.829010,4.405284,4.886358,6.198787,7.071842,7.698111,9.023256,1.000000
0.123751,1.094096,1.878900,2.828397,4.725805,4.917973,6.238278,7.104421,7.738319,9.062888,1.000000
0.156400,1.071327,1.847053,2.845221,5.051710,4.952978,6.237748,7.083019,7.738522,9.078703,1.000000
0.161049,1.037079,1.885465,2.876353,5.178192,4.919986,6.198338,7.043257,7.744679,9.105184,1.000000
0.173052,0.958919,1.848058,2.906681,5.019533,4.899507,6.230266,7.058672,7.818147,9.192286,1.000000
0.194147,0.928249,1.858833,2.891520,4.696882,4.919106,6.196065,7.072209,7.762168,9.176354,1.000000
0.205370,0.957089,1.899896,2.878625,4.409691,4.944554,6.157010,6.986169,7.710219,9.137419,1.000000
0.242619,0.967491,1.979676,2.821498,4.167081,4.993640,6.171913,6.921596,7.748779,9.043814,1.000000
0.228692,0.921718,1.957835,2.771550,4.111492,4.909379,6.191950,6.983117,7.775111,8.995346,0.000000
