Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.094977,1.290757,2.000282,2.883439,4.091566,5.189390,6.164647,7.143065,7.822782,9.609996,0.000000
-0.042778,1.003983,2.012544,3.046152,3.928633,4.955774,6.017812,6.883355,7.960398,8.840318,0.000000
-0.081829,1.070422,2.042548,3.017346,3.951021,5.003478,6.101327,6.941817,7.821269,9.036140,0.000000
-0.082778,1.023751,2.065855,3.070285,3.902105,4.879119,6.058151,6.904184,7.776823,8.939225,0.000000
-0.124178,1.097920,2.055762,3.063142,3.932721,4.877948,6.062537,6.935999,7.774990,9.061828,0.000000
-0.167134,1.139739,2.016051,3.152893,3.969750,4.848991,6.004899,6.966687,7.787427,9.044305,0.000000
-0.142887,1.099229,2.014722,3.178720,4.081249,4.867508,6.045800,6.952583,7.797835,9.127462,0.000000
-0.129390,1.078299,2.014497,3.128571,4.076340,4.879634,6.078594,6.868384,7.839029,9.160302,0.000000
-0.104137,1.048041,2.049272,3.097018,4.053088,4.903639,6.127687,6.875549,7.836895,9.247894,0.000000
-0.064513,1.029434,2.024458,3.162576,3.996648,4.888411,6.201447,6.892696,7.781412,9.261922,0.000000
-0.004089,1.031092,1.965157,3.103847,3.923591,4.889745,6.255823,6.888022,7.762211,9.347756,0.000000
0.055354,1.100370,1.921930,3.065087,3.940490,4.896300,6.270623,6.918363,7.774789,9.326734,0.000000
0.050924,1.176354,1.862395,3.050778,3.945288,4.889875,6.287317,6.858173,7.821863,9.381784,0.000000
0.049076,1.202945,1.925465,3.123651,3.964751,4.858420,6.293451,6.793590,7.861543,9.375400,0.000000
0.063686,1.197808,1.849670,3.065499,3.974799,4.832775,6.244789,6.741801,7.901754,9.352695,0.000000
0.017606,1.184248,1.774749,3.053755,4.003798,4.827442,6.275563,6.728371,7.951393,9.346590,1.000000
-0.000825,1.235323,1.742631,3.060643,4.069717,4.854229,6.375167,6.704179,7.919769,9.374097,1.000000
-0.012867,1.209273,1.757347,3.042113,4.327670,4.853816,6.391352,6.716616,7.941447,9.404720,1.000000
-0.013982,1.211768,1.831123,2.999809,4.695908,4.887644,6.345384,6.732142,7.883973,9.504591,1.000000
-0.004673,1.253685,1.778864,3.054387,5.016340,4.912794,6.266133,6.700723,7.888677,9.564502,1.000000
0.050064,1.264498,1.770875,3.104404,5.171669,4.876814,6.175615,6.685351,7.966701,9.532751,1.000000
0.048291,1.245618,1.795163,3.061367,4.996217,4.867577,6.219740,6.685589,7.958192,9.589823,1.000000
0.069419,1.235001,1.868580,3.071948,4.650319,4.899638,6.258336,6.672603,8.028225,9.681280,1.000000
0.048705,1.266530,1.909504,3.036550,4.357599,4.924746,6.294864,6.686929,8.065398,9.711845,1.000000
0.055991,1.250842,1.907574,2.994486,4.216402,4.949954,6.338480,6.717987,8.025413,9.702368,1.000000
0.060944,1.203257,1.960128,3.038822,4.229064,4.907216,6.375709,6.795576,8.011425,9.713537,0.000000
0.048147,1.196662,2.010223,3.006572,4.233215,4.881235,6.388364,6.846750,8.000108,9.786250,0.000000
-0.002822,1.266658,2.022982,2.988892,4.179182,4.931506,6.392614,6.816309,8.004331,9.857763,0.000000
-0.012667,1.216520,2.036555,3.033703,4.142722,4.964930,6.388193,6.836991,8.031592,9.897726,0.000000
-0.008575,1.202931,1.999931,3.056814,4.118733,4.948052,6.385802,6.832515,8.021511,9.936430,0.000000
-0.030737,1.232930,1.972867,3.006779,4.096782,4.929804,6.325318,6.815969,8.018494,9.999014,0.000000
0.021375,1.303642,1.912946,3.055608,4.047029,4.946145,6.310750,6.773044,8.022102,10.005964,0.000000
