Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.136067,0.988817,2.155972,2.790134,3.902049,4.479550,5.975513,7.094111,8.070814,9.244479,0.000000
-0.041281,0.902198,1.901219,3.075626,3.982864,5.131882,5.980496,6.924382,7.941475,8.970191,0.000000
-0.070300,0.926330,1.951803,3.065742,3.995433,4.946704,5.973184,6.903644,7.891249,9.025025,0.000000
-0.054429,0.915061,1.913986,3.150042,4.015052,5.014882,5.946589,6.912758,7.870374,8.955065,0.000000
-0.036638,0.948312,1.975450,3.103733,3.971708,4.884152,5.964036,6.959143,7.890259,8.972155,0.000000
-0.002969,0.915015,2.022352,3.071322,3.992778,4.953780,5.955559,6.902635,7.916928,8.957739,0.000000
0.032350,0.917874,1.997937,3.004637,4.009797,4.891379,5.973271,6.960734,7.946413,8.982364,0.000000
0.024137,0.967948,1.927690,2.978810,4.053618,4.938118,5.940969,6.965753,7.897796,8.976026,0.000000
0.090985,0.917144,1.907025,2.888659,4.103633,4.938997,5.983193,6.985711,7.838559,8.963108,0.000000
0.185251,0.916400,1.901123,2.857194,4.120846,4.946663,6.046133,6.955197,7.794352,8.955858,0.000000
0.202917,0.915833,1.948707,2.850800,4.104248,4.919153,6.078452,6.972420,7.816639,9.018847,0.000000
0.188075,0.938428,1.919293,2.839372,4.136576,4.946902,6.054281,6.983250,7.735459,9.042882,0.000000
0.153633,0.964951,1.878455,2.811315,4.100433,4.858599,6.102231,7.009577,7.700646,9.134786,0.000000
0.195604,0.977228,1.833874,2.823068,4.061835,4.849646,6.086863,6.923977,7.745427,9.173729,0.000000
0.171742,0.898831,1.805152,2.797222,4.056113,4.810518,6.008481,6.927597,7.698099,9.229738,0.000000
0.185675,0.908804,1.809098,2.865114,4.054040,4.810003,5.986302,6.910259,7.640394,9.211881,0.000000
0.198111,0.946759,1.924087,2.847032,4.006874,4.739464,6.035194,6.901698,7.727124,9.262516,0.000000
0.210068,0.913170,2.014984,2.749143,3.979010,4.765263,6.064121,6.914457,7.747441,9.301630,0.000000
0.171293,0.906070,2.085201,2.747400,4.010769,4.762802,6.064365,6.996293,7.776772,9.330060,0.000000
0.128194,0.960267,2.156036,2.743944,3.986704,4.776062,6.022912,7.012947,7.734284,9.369776,0.000000
0.110153,0.966286,2.234780,2.729925,4.003964,4.769885,5.965514,7.012271,7.765514,9.398888,0.000000
0.175895,0.951135,2.281004,2.763327,4.022047,4.817536,5.986853,6.991717,7.827947,9.380293,0.000000
0.169305,0.899261,2.358450,2.763405,4.059748,4.748512,5.957240,7.026291,7.868829,9.342359,1.000000
0.100876,0.891326,2.385782,2.793237,4.226326,4.790216,5.883696,6.984946,7.944546,9.357441,1.000000
0.164363,0.864150,2.394307,2.799780,4.550635,4.775463,5.820872,6.987083,7.931230,9.326351,1.000000
0.132737,0.840850,2.402380,2.794101,4.882551,4.773955,5.737751,7.001386,7.888758,9.279054,1.000000
0.134071,0.831443,2.449553,2.743966,5.060183,4.766323,5.710632,7.082614,7.936732,9.294316,1.000000
0.146540,0.838135,2.488150,2.769341,4.964824,4.738277,5.691626,7.074965,7.942698,9.341790,1.000000
0.147586,0.836088,2.498319,2.800440,4.670963,4.704283,5.615696,7.035294,7.917642,9.298044,1.000000
0.136883,0.842929,2.501159,2.801080,4.403771,4.646528,5.606700,7.016932,7.853676,9.259394,1.000000
0.074890,0.842257,2.522106,2.762817,4.276238,4.567119,5.595367,7.055041,7.838580,9.289750,1.000000
0.004758,0.914231,2.484335,2.796208,4.124846,4.580874,5.565060,7.137789,7.822527,9.281028,1.000000
-0.002504,0.925085,2.488738,2.823513,4.124110,4.532640,5.533275,7.135326,7.723269,9.282784,0.000000
0.048289,0.939171,2.491493,2.868226,4.184734,4.561066,5.577966,7.135206,7.694969,9.231165,0.000000
0.119822,0.957632,2.447561,2.844991,4.195073,4.549062,5.636512,7.147349,7.712883,9.258325,0.000000
0.080146,0.923111,2.342854,2.773923,4.144507,4.506282,5.689360,7.178818,7.738852,9.300103,0.000000
0.044211,0.941510,2.282136,2.759491,4.146639,4.491223,5.694144,7.126423,7.755311,9.286856,0.000000
0.006239,0.943480,2.248308,2.807558,4.171340,4.556987,5.710662,7.095728,7.762862,9.258326,0.000000
0.031977,0.932297,2.224764,2.763644,4.091797,4.600558,5.741567,7.086983,7.788619,9.269453,0.000000
0.007730,0.973914,2.277210,2.739470,4.017140,4.534281,5.781817,7.064863,7.864438,9.275555,0.000000
-0.054791,1.033988,2.282763,2.801980,4.042589,4.452294,5.858068,7.062856,7.869810,9.332217,0.000000
-0.115723,1.003159,2.252684,2.798882,4.053973,4.436251,5.861364,7.034576,7.896958,9.351523,0.000000
-0.066628,0.959407,2.233607,2.770439,4.074398,4.445936,5.869628,7.026042,7.876864,9.344134,0.000000
-0.114837,0.986332,2.182146,2.826337,4.091170,4.507033,5.898111,6.984207,7.913330,9.358968,0.000000
-0.122625,1.041269,2.213707,2.881973,4.099304,4.505581,5.943951,6.903642,7.905523,9.410848,0.000000
-0.096420,1.047331,2.230106,2.862165,4.042536,4.443939,5.926379,6.924762,7.910609,9.377972,0.000000
