Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.160814,1.041329,2.049488,3.156633,3.999856,5.502107,5.823127,7.244836,7.937336,8.510566,0.000000
-0.074597,0.986592,1.939047,2.921642,3.993759,4.895709,6.087206,6.912835,7.994884,9.161556,0.000000
-0.008855,0.972580,1.953582,3.002452,4.073083,5.041389,6.074830,7.000371,7.916617,9.020831,0.000000
0.016500,0.921607,1.971078,2.987357,4.112850,4.955687,6.141753,6.968557,7.941284,9.142362,0.000000
0.075646,0.971920,2.011049,2.998299,4.068021,5.052360,6.105688,6.939898,7.939774,9.062598,0.000000
0.103011,0.969103,2.029884,2.957326,4.059694,4.994855,6.127967,6.878531,8.007604,9.056716,0.000000
0.125200,0.904885,2.045941,2.974308,4.107090,4.984885,6.099236,6.873504,8.046374,8.994800,0.000000
0.028038,0.911147,2.005360,2.978594,4.093391,4.947779,6.096276,6.878459,8.008294,9.044757,0.000000
0.004429,1.002985,2.019680,2.979381,4.094176,4.934557,6.068347,6.902970,7.969459,8.963244,0.000000
0.055246,0.955521,2.024339,2.965075,4.108796,4.962921,6.099174,6.896284,8.008255,8.970806,0.000000
0.107684,0.911412,2.062324,2.998202,4.021973,4.969360,6.050377,6.896756,8.011489,8.948149,0.000000
0.083558,0.915511,2.087019,2.966555,3.985286,4.971970,6.007458,6.852209,7.980767,8.932773,0.000000
0.060175,0.995322,2.055443,2.978573,4.023624,4.979474,5.958573,6.869347,7.983085,8.873766,0.000000
0.067305,1.039947,2.040022,2.985808,4.021034,4.997839,5.947687,6.874383,7.986155,8.821415,0.000000
0.098846,1.037482,2.046336,2.954936,4.013040,5.005740,5.912912,6.965553,7.978760,8.759473,0.000000
0.126354,1.064561,2.096512,2.954407,4.031360,5.016233,5.842196,7.032935,7.929494,8.776685,0.000000
0.148090,1.080795,2.090980,2.962329,4.037336,4.979301,5.867473,7.032025,7.856149,8.726906,0.000000
0.171263,1.077253,2.067344,2.962559,4.074906,4.947365,5.820512,6.947131,7.845128,8.739900,0.000000
0.176771,1.101508,2.051400,2.965938,4.076443,5.050045,5.767868,6.920761,7.817093,8.743528,0.000000
0.170596,1.072818,1.988979,3.017119,4.042202,5.058928,5.751569,6.880641,7.793177,8.770281,0.000000
0.141164,1.132955,1.941570,3.042958,4.021307,5.068778,5.710326,6.928478,7.782347,8.689085,0.000000
0.155207,1.153816,1.940440,3.108622,4.023923,5.047409,5.676739,6.925749,7.846935,8.687987,0.000000
0.142260,1.169667,1.866715,3.084445,3.999370,5.024617,5.604306,6.980860,7.909894,8.696782,0.000000
0.152291,1.215323,1.866679,3.056350,4.032232,5.076458,5.603516,6.971378,7.898273,8.681276,0.000000
0.130581,1.227442,1.879553,3.065145,4.083679,5.121140,5.633970,6.961599,7.871406,8.660232,0.000000
0.095082,1.181008,1.870053,3.115072,4.026266,5.154847,5.622451,6.953514,7.869216,8.603006,0.000000
0.128483,1.169239,1.884153,3.181213,4.030004,5.158107,5.585805,6.910355,7.861617,8.530829,0.000000
0.174407,1.132708,1.888981,3.175455,4.113141,5.179480,5.572278,6.901795,7.847098,8.596259,0.000000
0.221200,1.188709,1.904589,3.216153,4.153397,5.162736,5.584840,6.946282,7.781402,8.534632,0.000000
0.211251,1.238071,1.854365,3.213343,4.222398,5.128117,5.653149,6.959689,7.838880,8.519688,0.000000
0.247061,1.196826,1.830838,3.187197,4.251188,5.176310,5.701800,6.973831,7.819971,8.494331,0.000000
0.278634,1.190820,1.805699,3.147428,4.230429,5.226699,5.737647,6.850851,7.850508,8.471965,0.000000
0.279519,1.144939,1.793130,3.112564,4.163463,5.278831,5.722589,6.892521,7.852405,8.440535,0.000000
0.278998,1.138510,1.802961,3.110029,4.111402,5.279645,5.731444,6.937832,7.815904,8.430040,0.000000
0.313243,1.141202,1.870611,3.128419,4.046527,5.262295,5.728013,6.951732,7.853255,8.404696,0.000000
0.328105,1.120360,1.887207,3.111386,4.077980,5.252753,5.713894,6.967776,7.871051,8.451249,0.000000
0.316942,1.098740,1.915183,3.128362,4.051338,5.244347,5.784635,7.025628,7.858420,8.481553,0.000000
0.308359,1.093915,1.939617,3.108689,4.020539,5.229347,5.810034,7.086157,7.844775,8.517129,0.000000
0.281633,1.105083,1.937009,3.136601,4.031259,5.241003,5.841459,7.110969,7.825778,8.495588,0.000000
0.313886,1.097427,1.974497,3.176216,4.032690,5.249723,5.815124,7.103029,7.783180,8.484745,0.000000
