Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.003657,1.009511,2.047120,2.992090,4.138302,4.995362,6.083694,6.644460,8.128473,9.341495,0.000000
-0.006216,0.973536,1.939177,2.975676,4.006521,5.068569,6.025384,7.112886,7.963412,8.950945,0.000000
0.012254,0.998852,2.026522,2.948770,4.051862,5.100495,6.017376,6.967652,8.072033,9.135016,0.000000
-0.019323,1.021117,2.011371,2.947168,3.972500,5.146499,5.981390,6.987825,8.005911,9.142966,0.000000
-0.023343,1.064390,2.033691,2.907461,3.969651,5.200275,6.080218,6.999268,8.002976,9.264479,0.000000
-0.019963,1.048853,2.054867,2.886976,3.977730,5.233077,6.058841,7.065964,7.980210,9.181239,0.000000
-0.059024,1.020492,2.057389,2.909758,4.004470,5.153603,6.104062,7.081252,7.907490,9.187099,0.000000
-0.089811,1.019612,2.070211,2.962323,4.067607,5.111703,6.143178,7.132807,7.971348,9.200436,0.000000
-0.105072,0.989138,2.112813,2.947941,4.081102,5.093618,6.066598,7.056122,8.041480,9.256255,0.000000
-0.118779,0.916294,2.134175,2.959471,4.076592,5.067252,6.044334,7.035037,8.058322,9.240446,0.000000
-0.171256,0.876293,2.135428,3.012133,4.160185,5.114561,6.078672,7.071976,8.048063,9.261979,0.000000
-0.205609,0.897129,2.001333,3.047814,4.231711,5.132120,6.103308,7.113470,8.010568,9.277899,0.000000
-0.237369,0.883099,1.926925,3.022436,4.211839,5.143958,6.035005,7.150479,7.988585,9.292427,0.000000
-0.218718,0.899178,1.887904,3.014517,4.181579,5.121376,6.032584,7.180978,7.997379,9.301583,0.000000
-0.268233,0.859233,1.898704,3.007767,4.177928,5.162452,6.053538,7.167665,7.963158,9.254703,0.000000
-0.258353,0.890583,1.834904,3.006573,4.160935,5.118496,6.029210,7.121949,7.914051,9.241143,0.000000
-0.298245,0.943709,1.792594,3.015046,4.113611,5.137879,5.952568,7.061759,7.915652,9.260390,0.000000
-0.280298,0.987088,1.750062,3.026763,4.065432,5.135088,5.941041,7.024371,7.914846,9.271005,0.000000
-0.346502,1.076658,1.677472,3.009972,4.034072,5.197253,5.919409,7.028857,7.945282,9.280856,0.000000
-0.383930,1.082233,1.687257,3.026690,4.025990,5.261318,5.918210,7.086228,7.969304,9.351354,0.000000
-0.396055,1.157030,1.695493,2.988962,4.071845,5.300756,5.864916,7.095469,7.980955,9.332398,0.000000
-0.388998,1.155368,1.650202,2.967222,4.103519,5.338441,5.865015,7.095126,7.987539,9.349882,0.000000
-0.378560,1.099484,1.694673,3.011562,4.079490,5.395028,5.869462,7.134300,7.966173,9.379572,0.000000
-0.404189,1.072865,1.683750,3.009186,4.115371,5.410431,5.875783,7.120090,7.978717,9.419681,0.000000
-0.392127,1.041110,1.609559,3.074653,4.140190,5.401876,5.886656,7.157906,8.021954,9.449303,0.000000
