Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.053921,0.936013,1.975099,2.890332,4.088435,5.357786,5.842768,7.345634,8.108827,9.217641,0.000000
-0.079574,1.033378,1.965066,3.013941,4.039974,4.954535,6.075903,6.969294,7.994366,8.991207,0.000000
-0.033558,1.050427,1.941659,3.038288,4.052458,5.046733,5.990780,7.008551,8.047090,9.115358,0.000000
-0.002233,1.109346,2.018227,3.015999,4.018647,5.018916,5.961797,6.884470,8.048969,9.100367,0.000000
0.022687,1.201150,2.024009,2.996711,3.998721,5.139840,5.976293,6.944690,8.033442,9.181480,0.000000
0.074471,1.172147,2.048494,3.057437,4.009318,5.082476,5.973112,6.929145,8.030210,9.136016,0.000000
0.093445,1.158029,2.102653,3.070074,4.029241,5.086384,5.935165,6.982759,8.099779,9.142078,0.000000
0.144100,1.128751,2.139855,3.052054,4.017426,5.080159,5.926157,6.955199,8.168659,9.132777,0.000000
0.134128,1.093416,2.200383,3.059528,4.060039,5.040208,5.893772,6.977519,8.184180,9.211295,0.000000
0.091147,1.068729,2.165121,3.088349,4.051465,4.997419,5.882842,6.962324,8.183361,9.254903,0.000000
0.154809,1.012411,2.117116,3.042861,4.050128,4.981528,5.860437,6.931189,8.251759,9.262503,0.000000
0.174618,0.997379,2.144255,3.044085,4.029595,4.957699,5.862859,6.869947,8.291942,9.209576,0.000000
0.138330,1.015170,2.153319,3.031453,4.013308,4.959793,5.830470,6.872549,8.315183,9.198939,0.000000
0.156464,1.086604,2.219969,3.097681,3.980887,4.983673,5.827271,6.911693,8.258596,9.249904,0.000000
0.133849,1.102371,2.285625,3.097457,4.023196,5.025522,5.815643,7.030852,8.247135,9.247531,0.000000
0.074272,1.107922,2.392687,3.025983,3.979749,5.014423,5.750740,7.056474,8.265684,9.294418,0.000000
0.076706,1.088467,2.405296,2.958856,3.955423,5.025733,5.713782,7.139034,8.268459,9.276187,0.000000
0.172929,1.089651,2.383187,2.988506,3.943416,5.055661,5.714428,7.127325,8.328527,9.219903,0.000000
0.230794,1.075493,2.356370,3.019267,3.899309,5.097712,5.693085,7.135860,8.325734,9.169821,0.000000
0.262835,1.023689,2.369067,3.035495,3.855389,5.112161,5.677694,7.132346,8.357142,9.212979,0.000000
0.312622,1.054494,2.335212,3.091919,3.884592,5.111577,5.677323,7.150172,8.299373,9.236804,0.000000
0.325320,1.065145,2.318390,3.050189,3.822799,5.176588,5.667609,7.130978,8.313376,9.269720,0.000000
0.301420,1.078409,2.322147,3.028552,3.769509,5.260986,5.689961,7.141237,8.331811,9.223399,0.000000
0.282510,1.052454,2.317406,3.026305,3.768196,5.223896,5.640210,7.168394,8.291061,9.200886,0.000000
0.324105,1.045037,2.347628,2.988116,3.756412,5.193439,5.603874,7.210004,8.225447,9.203399,0.000000
