Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.143685,0.774361,1.724329,2.961600,4.101645,5.328328,6.211946,6.890273,8.127315,8.921068,0.000000
-0.023291,1.044359,2.002945,3.063185,3.935206,4.947246,6.021289,7.048877,7.949615,9.020620,0.000000
0.089305,0.939430,1.869652,3.047317,3.962771,5.039765,6.067056,6.999846,7.938129,9.006815,0.000000
0.027344,0.970913,1.857128,3.062967,3.976757,4.983341,5.999356,7.021668,7.983869,9.038423,0.000000
0.041720,0.949432,1.807891,3.120602,3.975158,5.100587,6.041962,6.928480,8.052726,9.046651,0.000000
0.009350,0.945827,1.769690,3.090082,3.953791,5.088277,6.023995,7.004251,8.041956,9.078786,0.000000
0.062542,0.931918,1.746357,3.077955,3.957574,5.159349,6.034445,7.018743,8.024390,9.057285,0.000000
0.040288,0.817127,1.760036,3.115125,3.904180,5.197290,5.999820,7.010344,7.990308,9.048922,0.000000
0.054183,0.794841,1.756788,3.102156,3.907363,5.174481,5.960118,7.000015,7.990251,9.004239,0.000000
0.053208,0.759714,1.738124,3.103096,3.881259,5.179036,5.914485,7.059942,7.957726,9.015495,0.000000
0.088305,0.669634,1.653264,3.048818,3.922529,5.225456,5.978382,7.062596,7.962290,8.960613,0.000000
0.034844,0.694587,1.647060,3.010940,3.881116,5.208533,6.027726,7.116378,7.943463,8.956649,0.000000
0.027712,0.660324,1.595155,2.938896,3.917378,5.257199,6.060025,7.095736,7.918103,8.942768,0.000000
0.016398,0.628499,1.568523,2.894160,3.884893,5.228316,6.014958,7.088479,8.008176,8.927622,0.000000
0.047685,0.644886,1.575295,2.874713,3.816907,5.226731,5.991681,7.055861,8.054539,8.950959,0.000000
0.036611,0.616265,1.571449,2.878294,3.892001,5.175305,5.989250,7.089162,8.085748,8.936728,0.000000
0.067232,0.616151,1.672410,2.852120,3.954022,5.135778,5.960338,7.082720,8.120058,8.910952,0.000000
0.032595,0.648437,1.724478,2.856277,3.908766,5.161786,6.052169,7.097788,8.111730,8.837468,0.000000
0.031435,0.588318,1.712523,2.875427,3.934126,5.123204,6.137152,7.114982,8.060733,8.883655,0.000000
0.007723,0.550387,1.761024,2.888179,3.971782,5.082378,6.178861,7.075037,8.085862,8.932990,0.000000
0.085501,0.566603,1.777171,2.916972,4.002600,5.108041,6.148620,7.060721,8.153686,8.947873,0.000000
0.079636,0.581695,1.786485,2.844068,4.074166,5.113322,6.162841,7.032405,8.156238,8.973552,1.000000
-0.016692,0.546356,1.743749,2.884698,4.151444,5.121940,6.170739,7.051988,8.159808,8.933600,1.000000
-0.069460,0.500596,1.681082,2.855279,4.318206,5.138064,6.157954,7.028031,8.190440,8.908941,1.000000
-0.083666,0.481603,1.669937,2.837110,4.633364,5.138242,6.106331,7.000412,8.230885,8.936566,1.000000
-0.136378,0.476475,1.596105,2.811269,4.945099,5.128740,6.087879,6.976259,8.193134,8.922862,1.000000
-0.166801,0.491527,1.565267,2.787415,5.019489,5.160885,6.138662,6.965388,8.202943,8.939265,1.000000
