Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.049894,0.950873,2.229102,2.735098,3.703986,4.791150,6.264737,7.179928,8.113501,9.060247,0.000000
-0.079928,0.905579,1.937287,3.057038,4.037146,5.066556,6.015531,7.019476,7.902083,8.891606,0.000000
-0.121177,0.837511,2.018712,2.985951,3.955763,5.053752,6.145256,7.012027,7.994241,8.867170,0.000000
-0.173347,0.859500,1.979487,3.030545,4.058548,5.096303,6.149880,6.971759,7.987725,8.832451,0.000000
-0.208253,0.853246,1.938763,3.004687,4.064060,5.104202,6.227750,6.956717,7.963450,8.813081,0.000000
-0.233128,0.795741,1.850301,3.074445,4.082096,5.123881,6.167521,6.944400,7.907001,8.755896,0.000000
-0.279813,0.731553,1.871371,2.980968,3.955195,5.122772,6.250179,6.922627,7.954225,8.766026,0.000000
-0.310021,0.711448,1.823191,2.879585,3.943981,5.201551,6.235384,6.889262,7.858593,8.788239,0.000000
-0.283411,0.760944,1.806512,2.884658,3.924682,5.186993,6.239570,6.898176,7.898354,8.824157,0.000000
-0.344918,0.727011,1.848119,2.922206,3.882569,5.153427,6.248139,6.871434,7.928288,8.850046,0.000000
-0.405049,0.707769,1.862927,2.928346,3.922990,5.130543,6.228007,6.818443,7.937304,8.819506,0.000000
-0.423549,0.718968,1.794154,3.008603,3.979967,5.152931,6.215589,6.786003,7.954073,8.862675,0.000000
-0.353105,0.740354,1.817122,2.971498,3.929271,5.098906,6.327729,6.781501,7.916560,8.928681,0.000000
-0.308986,0.787814,1.783958,3.005578,3.886709,5.099569,6.308292,6.756978,7.873266,8.958740,0.000000
-0.302557,0.791789,1.824434,3.007518,3.873370,5.109498,6.376716,6.767210,7.877564,8.998929,0.000000
-0.227135,0.812026,1.904768,3.112746,3.893097,5.102705,6.331710,6.699800,7.859152,8.975271,0.000000
-0.223681,0.807009,1.963795,3.145083,3.840045,5.081727,6.382185,6.693043,7.805581,8.974635,0.000000
-0.122169,0.826704,1.986631,3.189950,3.837564,5.061262,6.398226,6.646623,7.764702,9.007042,0.000000
-0.053118,0.844676,1.998801,3.146586,3.814323,5.097177,6.353894,6.680511,7.842298,8.991375,0.000000
-0.044661,0.830029,2.012379,3.159476,3.750114,5.099818,6.331169,6.771687,7.851056,8.972621,0.000000
-0.004018,0.850538,2.078038,3.182570,3.771854,5.054552,6.354147,6.770405,7.937649,8.926316,0.000000
0.002653,0.924321,2.160278,3.193385,3.815986,5.018244,6.343123,6.772600,7.968941,8.927703,0.000000
-0.006554,0.872978,2.214195,3.125653,3.763776,4.937867,6.330560,6.794203,8.043134,8.955480,0.000000
0.008874,0.842414,2.226217,3.074816,3.739579,4.983640,6.320124,6.829130,8.091590,8.983545,0.000000
0.055759,0.814073,2.283050,3.131142,3.707711,4.977885,6.395638,6.815753,8.061201,9.045933,0.000000
-0.030158,0.882006,2.303891,3.147518,3.675190,4.960313,6.432053,6.823141,8.118235,9.098349,0.000000
-0.067487,0.891316,2.374873,3.085570,3.682609,4.970057,6.457748,6.893883,8.163731,9.126319,0.000000
-0.085750,0.762339,2.416861,3.078995,3.625110,4.964525,6.460462,6.866249,8.148590,9.124413,0.000000
-0.081688,0.784624,2.428766,3.051024,3.651979,4.955424,6.476027,6.872940,8.117633,9.186181,0.000000
0.035283,0.843586,2.462164,3.049564,3.710808,4.909559,6.437056,6.888652,8.138007,9.171338,0.000000
0.023742,0.901808,2.477112,3.054106,3.692997,4.865678,6.426990,6.856564,8.123364,9.131957,0.000000
0.006870,0.925731,2.459754,3.027053,3.642246,4.834518,6.424058,6.861165,8.135560,9.140834,0.000000
0.078958,0.844154,2.438588,3.100396,3.640253,4.812036,6.468503,6.879419,8.162626,9.144632,0.000000
0.098622,0.822023,2.423061,3.108871,3.670193,4.793364,6.508517,6.859644,8.185495,9.247304,0.000000
0.059187,0.816207,2.391767,3.099489,3.709515,4.753327,6.497071,6.840117,8.209686,9.307763,0.000000
0.011617,0.838021,2.478201,3.062580,3.750119,4.667914,6.482131,6.846735,8.266486,9.325494,0.000000
-0.019775,0.876505,2.529455,3.067300,3.814797,4.663303,6.509368,6.855118,8.255242,9.238830,0.000000
0.013921,0.881490,2.504910,3.072145,3.800384,4.651658,6.538122,6.790636,8.178587,9.293508,0.000000
0.014220,0.882883,2.493998,3.057014,3.829302,4.676814,6.549491,6.763967,8.188175,9.335396,0.000000
-0.004192,0.871711,2.514024,3.108013,3.806630,4.684186,6.561166,6.796514,8.288090,9.379166,0.000000
0.010353,0.863775,2.542346,3.015547,3.772834,4.672539,6.531209,6.765612,8.373581,9.354755,0.000000
0.034950,0.918505,2.515695,2.991288,3.760479,4.661239,6.526923,6.771866,8.452460,9.388510,0.000000
0.014822,0.934316,2.552212,2.956095,3.745042,4.682190,6.516209,6.785040,8.545289,9.413395,0.000000
0.068544,0.915938,2.511370,2.986930,3.748186,4.700188,6.525414,6.729873,8.582078,9.436798,0.000000
0.114402,0.858970,2.536655,2.978603,3.705042,4.695216,6.528728,6.716572,8.554603,9.416701,0.000000
0.157446,0.778472,2.504644,2.927885,3.671486,4.673378,6.535989,6.777816,8.559400,9.417107,0.000000
0.165488,0.796077,2.494606,2.911207,3.671173,4.664945,6.598476,6.814421,8.571952,9.474814,0.000000
0.196542,0.929137,2.451959,2.945414,3.647579,4.653138,6.633095,6.773133,8.572021,9.468443,0.000000
0.223134,0.950596,2.372144,2.960993,3.632547,4.644690,6.627957,6.726141,8.665936,9.501551,0.000000
0.191043,0.991672,2.353046,2.974162,3.648025,4.586768,6.693503,6.772149,8.708297,9.535372,0.000000
0.212093,1.033781,2.327404,3.019958,3.658259,4.447945,6.726363,6.820310,8.709699,9.610928,0.000000
0.255577,0.998695,2.320166,3.031912,3.690194,4.422448,6.722224,6.910851,8.648593,9.559348,0.000000
0.296759,0.987814,2.329874,2.995850,3.757276,4.481454,6.686797,6.975972,8.635161,9.561339,0.000000
0.330120,0.973840,2.324698,2.951344,3.761847,4.494871,6.660764,6.982647,8.645455,9.545915,0.000000
0.306011,0.933526,2.229790,2.942702,3.742793,4.498564,6.647810,6.966817,8.693020,9.573928,0.000000
0.296332,0.961905,2.232409,2.938048,3.770267,4.493266,6.665756,6.997065,8.691273,9.576683,0.000000
0.273822,1.025679,2.254861,2.893652,3.723646,4.509912,6.726171,6.875120,8.710815,9.521834,0.000000
0.298208,1.033046,2.357181,2.879943,3.682402,4.521511,6.725215,6.927100,8.724760,9.551801,0.000000
0.341514,1.046747,2.342874,2.854841,3.690282,4.550991,6.727168,6.947360,8.787763,9.523902,0.000000
0.360501,1.089257,2.325761,2.899810,3.662465,4.550404,6.707206,7.000403,8.769307,9.567425,0.000000
0.283564,1.052163,2.319047,2.906196,3.600070,4.556881,6.718210,7.100513,8.724300,9.614442,0.000000
0.241721,1.030882,2.357406,2.938284,3.585073,4.532589,6.699526,7.055955,8.727979,9.622662,0.000000
0.144146,0.970397,2.417831,2.877111,3.567953,4.589314,6.694660,6.977480,8.682141,9.566983,0.000000
0.130660,0.995721,2.409833,2.894189,3.575903,4.611784,6.752833,7.032122,8.699928,9.520854,0.000000
0.103443,1.023737,2.414174,2.868329,3.558082,4.561319,6.789911,6.987205,8.720726,9.511097,0.000000
0.131685,1.061524,2.487097,2.909398,3.488591,4.596926,6.785711,6.970652,8.647993,9.541785,0.000000
0.096830,1.094334,2.492079,2.901422,3.542748,4.574772,6.806329,6.942946,8.566671,9.547000,0.000000
0.145453,1.059157,2.544540,2.882351,3.545542,4.583195,6.831792,6.893711,8.542792,9.534692,0.000000
0.127219,1.073576,2.586058,2.929345,3.538489,4.586061,6.770660,6.881796,8.588219,9.495292,0.000000
0.109616,1.079088,2.584870,2.943259,3.606498,4.601986,6.764375,6.931851,8.541027,9.486646,0.000000
-0.008287,1.009083,2.553367,2.938700,3.625891,4.640199,6.717506,6.932861,8.495608,9.479480,0.000000
-0.075533,1.014395,2.484417,2.909657,3.622429,4.573192,6.719175,6.959258,8.506440,9.484497,0.000000
0.039872,1.004140,2.502396,2.843968,3.615926,4.498157,6.739555,6.913098,8.456339,9.408016,0.000000
0.081555,0.999412,2.429244,2.856310,3.570783,4.516345,6.720050,6.980812,8.419168,9.378830,0.000000
0.063073,1.038477,2.378176,2.862324,3.563793,4.515362,6.674122,6.952988,8.423457,9.392846,0.000000
0.065808,0.961848,2.370922,2.892278,3.582963,4.519281,6.748809,7.010381,8.465424,9.417159,0.000000
0.017759,0.875519,2.401523,2.860355,3.594217,4.593121,6.750152,7.004469,8.404529,9.398655,0.000000
0.005110,0.871177,2.478545,2.828605,3.649849,4.605028,6.714984,6.943734,8.398496,9.378253,0.000000
0.003581,0.882200,2.531743,2.799805,3.588374,4.627802,6.692009,6.912704,8.391135,9.278169,0.000000
0.028231,0.934813,2.539812,2.798074,3.644667,4.604820,6.716528,6.937561,8.480759,9.282657,0.000000
-0.033904,0.964974,2.574157,2.809475,3.558177,4.571746,6.718031,6.889081,8.508105,9.261139,0.000000
-0.040580,0.963210,2.675808,2.770933,3.586192,4.628118,6.760083,6.914286,8.492887,9.245203,0.000000
0.026789,0.999360,2.669804,2.776798,3.653349,4.622480,6.828803,6.996892,8.483004,9.193163,0.000000
0.075099,0.989437,2.682376,2.737942,3.646730,4.590252,6.763947,7.101451,8.510082,9.227483,0.000000
