Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.089871,0.753505,1.754549,3.060782,3.964191,5.113082,5.723659,7.034866,8.179509,8.938016,0.000000
0.042386,1.073580,2.076235,2.915946,4.006486,4.997843,6.027372,6.980600,7.980981,9.007097,0.000000
0.039066,1.019984,1.965578,2.968086,4.020143,5.116670,5.891293,7.050886,8.016318,8.916513,0.000000
0.101164,1.071035,2.064860,2.991636,3.978882,5.116955,5.899634,7.023440,7.983941,8.962083,0.000000
0.116279,1.019235,2.031418,2.961667,3.905307,5.211950,5.866168,7.007208,7.974149,8.942454,0.000000
0.198806,1.021112,2.034579,2.985884,3.903922,5.167235,5.900167,7.025225,7.928237,8.919709,0.000000
0.124378,0.965411,2.025423,3.008521,3.828195,5.241419,5.902296,7.040927,8.001912,8.971382,0.000000
0.111089,0.947860,2.029119,3.002072,3.780517,5.243837,5.947232,7.092425,7.941039,9.002107,0.000000
0.069828,0.951763,2.009111,3.037052,3.749629,5.204778,5.936818,7.129240,7.951988,8.959296,0.000000
0.089359,0.915267,2.013490,3.050659,3.701117,5.154004,5.919181,7.197144,7.970318,9.006178,0.000000
0.060091,0.847438,2.029271,3.091492,3.647383,5.093255,5.938810,7.263450,7.949907,9.060850,0.000000
0.008810,0.794786,2.078324,3.033597,3.658572,5.072944,5.963857,7.315691,7.951745,9.124457,0.000000
-0.063517,0.766877,2.072378,2.991079,3.638801,4.991204,6.028549,7.300196,7.937709,9.131166,0.000000
-0.045109,0.785744,2.074177,3.012778,3.632326,4.948621,6.034089,7.276670,7.932545,9.134116,0.000000
-0.004473,0.823189,2.098185,3.140363,3.655586,4.891147,6.022550,7.344598,7.952739,9.083114,0.000000
-0.029020,0.809890,2.170460,3.120768,3.742704,4.939843,5.982842,7.319245,7.967546,9.122491,0.000000
-0.070000,0.807886,2.143370,3.099100,3.768395,4.962200,5.878188,7.357628,7.992710,9.067975,0.000000
-0.061784,0.843855,2.135574,3.065948,3.728590,4.888720,5.833236,7.354168,7.975610,9.038599,0.000000
0.007166,0.890895,2.149808,3.034867,3.766696,4.888032,5.834132,7.309649,7.952556,9.022550,0.000000
-0.126259,0.936147,2.136508,2.999354,3.757806,4.865829,5.846685,7.275594,7.940172,9.009347,0.000000
-0.156313,0.941014,2.155878,2.987583,3.691028,4.858278,5.827085,7.247892,7.882425,9.031779,0.000000
-0.146933,0.881746,2.101662,2.969911,3.652288,4.835554,5.907017,7.251109,7.882103,8.978299,0.000000
-0.193591,0.840482,2.058972,2.939137,3.685008,4.913504,5.838090,7.237642,7.904930,9.013660,0.000000
-0.243596,0.855840,2.084249,2.963344,3.730418,4.959568,5.810403,7.203615,7.908809,8.993514,0.000000
-0.254662,0.869775,2.110846,2.972676,3.789287,4.984220,5.725422,7.243506,7.901720,8.948199,0.000000
-0.214300,0.938416,2.103746,2.946261,3.825166,4.969171,5.753756,7.279766,7.864512,8.901070,0.000000
-0.114584,0.965547,2.120741,2.958672,3.894037,4.938966,5.707801,7.276654,7.844729,8.940144,0.000000
-0.081482,0.940262,2.119178,2.966598,3.876153,4.966539,5.679876,7.288933,7.845334,8.972795,0.000000
-0.082111,0.950420,2.085135,3.023488,3.841802,4.916224,5.620670,7.248177,7.845124,8.981357,0.000000
-0.045920,0.946568,2.027196,3.057783,3.812805,4.900940,5.605953,7.274121,7.843729,9.015003,0.000000
-0.063494,0.961714,1.993241,3.005243,3.799480,4.888135,5.634522,7.282684,7.861164,8.980607,0.000000
-0.046698,0.912925,2.034840,2.951628,3.785541,4.851846,5.637731,7.318554,7.812447,9.005875,0.000000
