Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.015295,1.112203,2.164632,2.826316,3.888975,5.228594,5.425172,6.977788,8.146073,8.919465,0.000000
-0.029571,1.010917,1.958030,3.022059,3.998493,5.001798,6.082781,7.103120,7.975447,8.949896,0.000000
-0.090545,1.022583,1.966831,2.990416,3.988697,5.046310,5.916572,7.189734,8.009922,8.857420,0.000000
-0.096607,1.068659,1.933290,2.994451,4.018352,5.071095,6.058189,7.198652,7.966156,8.821990,0.000000
-0.047224,1.057854,2.005438,2.971426,4.007684,5.129517,5.928581,7.242160,7.969287,8.778326,0.000000
-0.051831,0.998700,1.959962,3.000880,4.094820,5.169951,5.977331,7.197648,7.992784,8.806402,0.000000
-0.099363,0.988545,2.029906,2.992008,4.101653,5.178004,5.955539,7.131038,8.044927,8.781885,0.000000
-0.042265,0.963947,2.011623,3.085729,4.166071,5.174982,5.939728,7.137622,8.016336,8.805269,0.000000
-0.051982,0.959477,2.035299,3.115241,4.216450,5.137542,5.837477,7.131245,8.013613,8.796314,0.000000
-0.036515,0.955491,2.053452,3.140222,4.201390,5.048604,5.951666,7.174295,7.999531,8.797587,0.000000
0.007529,0.971370,2.108380,3.179442,4.234936,5.041971,5.904758,7.238019,8.058057,8.869140,0.000000
0.032616,1.043527,2.162455,3.211477,4.228159,5.116460,5.858676,7.236875,8.105653,8.881315,0.000000
0.041618,1.090796,2.211229,3.181766,4.287714,5.119041,5.884322,7.248264,8.048965,8.877811,0.000000
-0.047302,1.076584,2.179763,3.143232,4.284806,5.136490,5.887754,7.273622,8.055378,8.903147,0.000000
-0.036411,1.053093,2.175270,3.152777,4.256095,5.169160,5.884506,7.281308,8.055998,8.910261,0.000000
-0.025845,0.956675,2.115194,3.212468,4.256391,5.198280,5.946668,7.259142,8.032276,8.932803,0.000000
-0.032526,0.937583,2.159381,3.209054,4.308129,5.156444,5.891107,7.227007,8.035867,8.896667,0.000000
-0.040951,0.931409,2.170530,3.143815,4.298432,5.143097,5.855226,7.278050,7.967976,8.914995,0.000000
-0.038065,0.913192,2.188991,3.059089,4.332043,5.144163,5.827177,7.221027,8.037503,8.944075,0.000000
0.039957,0.869241,2.146641,3.057351,4.343260,5.093507,5.818891,7.175856,8.106703,8.958495,0.000000
0.012171,0.911948,2.120922,3.011112,4.293110,5.028377,5.802790,7.191297,8.198196,8.937972,0.000000
0.034094,0.895792,2.103333,2.954639,4.218863,5.020947,5.761790,7.150052,8.186049,9.012505,0.000000
0.063879,0.935470,2.057762,2.978822,4.209806,5.026900,5.688509,7.126731,8.171213,9.021761,0.000000
0.079502,0.950605,2.108152,2.981736,4.181465,5.002059,5.649656,7.181928,8.212974,9.053075,0.000000
0.078501,0.971490,2.180570,3.013927,4.145603,4.963554,5.708182,7.222310,8.235993,9.041647,0.000000
0.056407,0.951614,2.107857,2.982162,4.118625,5.018943,5.709951,7.246303,8.271618,9.012287,0.000000
0.070024,0.960652,2.150944,2.997055,4.133882,5.076662,5.632645,7.251609,8.375717,9.035508,0.000000
0.098322,1.009390,2.197297,2.981977,4.120128,5.136435,5.554169,7.279146,8.373094,9.040990,0.000000
0.096531,1.012013,2.236332,3.057074,4.203068,5.167277,5.557114,7.364427,8.322283,9.049889,0.000000
0.101128,1.000027,2.192654,3.070575,4.211517,5.175783,5.642170,7.391479,8.250139,9.036088,0.000000
0.166499,1.023650,2.173765,3.096765,4.214697,5.110208,5.662663,7.358298,8.242134,9.022368,0.000000
0.173470,1.072853,2.129562,3.060781,4.215425,5.151270,5.586049,7.326846,8.245450,9.012506,0.000000
0.199738,1.069215,2.047744,3.018065,4.113179,5.158737,5.575018,7.335100,8.241299,9.031115,0.000000
0.230058,1.090069,2.022991,3.050493,4.100940,5.162355,5.589068,7.309270,8.225798,8.991972,0.000000
0.254604,1.117021,2.022214,3.068744,4.101956,5.118115,5.569748,7.281297,8.203935,9.044198,0.000000
0.233299,1.070554,1.965987,3.040608,4.149774,5.184483,5.558077,7.286076,8.184355,9.083558,0.000000
0.239202,1.077474,1.930017,3.010378,4.148055,5.187914,5.560116,7.272400,8.251557,9.082605,0.000000
0.220407,1.105961,1.976079,3.039381,4.156265,5.198087,5.594363,7.244883,8.254163,9.064518,0.000000
0.185173,1.138393,2.047550,3.000615,4.204121,5.208067,5.553104,7.196301,8.293423,9.035497,0.000000
0.099530,1.151888,2.062929,3.019010,4.211028,5.165669,5.508632,7.122710,8.346041,9.095287,0.000000
0.092060,1.175299,2.151605,3.020565,4.216115,5.158960,5.471862,7.077222,8.356732,9.125503,0.000000
0.081731,1.200568,2.182173,3.081104,4.247134,5.188664,5.461293,7.026429,8.280257,9.144387,0.000000
0.088601,1.212075,2.196611,3.089708,4.219398,5.217615,5.426178,7.001786,8.233437,9.244879,0.000000
-0.002589,1.246960,2.223764,3.144851,4.147181,5.252069,5.332408,6.962947,8.211584,9.270516,0.000000
0.020815,1.245980,2.182672,3.170733,4.150105,5.200918,5.255736,6.934866,8.217103,9.281544,0.000000
-0.070610,1.223254,2.193069,3.122509,4.110373,5.224979,5.229478,6.915545,8.270130,9.215798,0.000000
-0.099911,1.240195,2.230452,3.100983,4.123464,5.265672,5.294493,6.950726,8.186527,9.206949,0.000000
-0.083959,1.283417,2.225313,3.158652,4.134266,5.286945,5.259189,6.987300,8.162935,9.221461,0.000000
-0.068176,1.201701,2.179000,3.122402,4.195359,5.346961,5.171642,6.988655,8.241716,9.210820,0.000000
-0.055914,1.087582,2.208656,3.173953,4.181375,5.337494,5.135543,7.004942,8.308717,9.189185,0.000000
-0.019366,1.088397,2.162049,3.163595,4.187259,5.272839,5.151189,6.910938,8.333484,9.199572,0.000000
0.001488,1.079808,2.150441,3.123038,4.203726,5.338489,5.092295,6.866972,8.326141,9.169697,0.000000
-0.010446,1.089076,2.230644,3.149059,4.228721,5.314333,5.084190,6.861042,8.284841,9.159085,0.000000
-0.032193,1.111797,2.269930,3.061672,4.178182,5.312811,5.069723,6.887317,8.305008,9.163162,0.000000
-0.042043,1.146441,2.258970,2.992069,4.101367,5.356184,5.047353,6.854700,8.377119,9.215323,0.000000
-0.035113,1.115296,2.269918,2.985940,4.093452,5.327240,5.052004,6.835607,8.347855,9.245450,0.000000
0.004552,1.099584,2.320381,2.973658,4.104054,5.335496,5.078040,6.856755,8.332166,9.227142,0.000000
0.061967,1.076313,2.324101,2.921564,4.159927,5.336997,5.025885,6.834456,8.325394,9.183559,0.000000
0.080833,1.014053,2.312491,3.012270,4.151971,5.351195,4.949464,6.773931,8.300988,9.230832,0.000000
0.080721,0.994519,2.253792,3.076246,4.203059,5.419602,4.973554,6.789822,8.306907,9.187079,0.000000
0.157827,0.964159,2.282254,3.107809,4.153608,5.466440,4.941072,6.752463,8.209146,9.163366,0.000000
0.129517,0.933204,2.330195,3.117466,4.138888,5.479437,4.930406,6.707059,8.186950,9.143458,0.000000
0.144695,0.886885,2.298691,3.055322,4.125537,5.451751,4.925239,6.711824,8.228222,9.151050,0.000000
0.114385,0.914039,2.319877,3.004695,4.094722,5.437528,4.894253,6.657933,8.184657,9.164673,0.000000
0.101416,0.936683,2.336108,2.968343,4.033689,5.448196,4.942588,6.643216,8.168563,9.231650,0.000000
0.090865,0.895420,2.349121,2.929033,4.054494,5.441317,4.958977,6.554200,8.189087,9.306496,0.000000
0.065253,0.904116,2.369531,2.955065,4.076558,5.432023,4.911069,6.567742,8.210592,9.299715,0.000000
0.078174,0.857130,2.313565,2.926485,4.026856,5.401168,4.916635,6.557152,8.208265,9.205669,0.000000
0.094029,0.906989,2.329073,2.922405,4.012416,5.324413,4.946392,6.563025,8.197692,9.227423,0.000000
0.124577,0.859771,2.292689,2.887666,4.066917,5.252412,4.985989,6.628043,8.161148,9.248281,0.000000
0.083620,0.912855,2.289302,2.900222,4.030201,5.274394,5.021888,6.617586,8.199827,9.188875,0.000000
0.081485,0.887291,2.353098,2.889101,3.980169,5.279172,5.040828,6.606308,8.204925,9.164719,0.000000
0.134780,0.875758,2.347708,2.893402,3.987282,5.273726,5.023017,6.603469,8.111390,9.185296,0.000000
0.149014,0.852406,2.312463,2.872080,3.978024,5.286587,5.057967,6.510540,8.120297,9.177715,0.000000
0.229879,0.834488,2.361951,2.945103,3.894323,5.266356,5.012095,6.522177,8.153201,9.147171,0.000000
0.254552,0.883017,2.364945,2.914340,3.840522,5.241656,4.959741,6.569892,8.143383,9.183594,0.000000
0.271768,0.822340,2.354019,2.861724,3.805320,5.261535,4.956009,6.637677,8.139742,9.159373,0.000000
0.283113,0.799112,2.316732,2.908670,3.813966,5.332765,4.932171,6.606753,8.143034,9.198200,0.000000
0.244735,0.824700,2.359575,2.976053,3.883604,5.338788,4.949754,6.603958,8.174507,9.167818,0.000000
0.244649,0.833207,2.413459,2.910988,3.883599,5.387236,4.939729,6.661480,8.149836,9.162393,0.000000
0.214331,0.890213,2.385692,2.904815,3.952279,5.402557,4.932258,6.677389,8.099093,9.166033,0.000000
0.209493,0.999069,2.367562,2.869663,3.938565,5.419302,4.887428,6.713283,8.082227,9.152131,0.000000
0.253086,1.101631,2.360232,2.841190,3.944261,5.504415,4.945774,6.730386,8.062174,9.091342,0.000000
0.318388,1.082150,2.366706,2.767591,3.963556,5.571591,4.890565,6.760363,8.069296,9.082138,0.000000
0.249115,1.083628,2.346272,2.772194,3.989475,5.629311,4.856945,6.779262,8.074789,9.120931,0.000000
0.186620,1.048532,2.387994,2.730519,3.998046,5.687859,4.840200,6.696032,8.168011,9.197709,0.000000
0.144295,1.045898,2.434975,2.723885,4.021622,5.698574,4.851817,6.682370,8.221172,9.153414,0.000000
0.108720,1.072456,2.440315,2.751008,4.004005,5.671631,4.885687,6.685946,8.303408,9.153010,0.000000
0.123551,1.102152,2.415288,2.788485,4.012733,5.640296,4.888466,6.690960,8.372952,9.107922,0.000000
0.113146,1.119515,2.411474,2.702221,3.980933,5.679743,4.926917,6.678064,8.372732,9.079604,0.000000
0.088822,1.122899,2.382579,2.740522,4.026938,5.653667,4.936590,6.708126,8.382679,9.059546,0.000000
0.130698,1.095508,2.314345,2.766435,3.989610,5.720042,4.949072,6.699173,8.288473,9.047301,0.000000
0.110580,1.091618,2.267444,2.800903,4.010496,5.702277,4.975333,6.785073,8.197236,9.027898,0.000000
0.054893,1.070492,2.280019,2.746334,3.988261,5.681421,4.915407,6.854012,8.151820,9.064538,0.000000
0.060439,1.016996,2.334031,2.774325,3.950739,5.634841,4.884533,6.898503,8.128068,9.063556,0.000000
0.026149,1.156857,2.305844,2.822303,3.944644,5.584239,4.779387,6.891440,8.123831,8.974002,0.000000
0.034145,1.247079,2.303001,2.785905,3.892911,5.634353,4.805804,6.935082,8.080480,8.921082,0.000000
-0.000144,1.251726,2.253462,2.628208,3.837600,5.634887,4.697935,6.974599,8.121393,8.893514,0.000000
0.013250,1.221188,2.239910,2.661984,3.822791,5.540360,4.829687,6.985013,8.154134,8.900263,0.000000
0.005725,1.234077,2.323529,2.566696,3.750430,5.591581,4.612379,6.975676,8.251843,8.890114,0.000000
