Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.142109,0.528316,2.050870,3.199360,3.899439,4.858356,5.848323,7.054070,7.960708,9.045048,0.000000
0.062605,1.016957,1.873117,2.973940,3.917541,5.031335,6.022770,7.016428,8.025988,8.989194,0.000000
0.041316,0.855502,1.860468,3.060009,3.858572,5.055464,5.909559,7.097718,8.076278,9.029790,0.000000
0.040826,0.893617,1.934253,3.039222,3.922908,5.116849,5.905698,7.062152,8.005623,9.061261,0.000000
0.044012,0.783603,1.992517,3.053315,3.919948,5.118991,5.855418,7.092144,7.968851,9.138812,0.000000
0.062169,0.808466,2.057935,3.003071,3.944572,5.096852,5.797899,7.047163,8.008755,9.239119,0.000000
0.055727,0.727991,2.075579,3.015932,3.930865,5.110691,5.789249,6.998411,8.003531,9.234951,0.000000
0.068917,0.831488,2.075002,3.040271,3.852133,5.151964,5.820954,6.989828,8.010501,9.221887,0.000000
-0.017146,0.741779,2.016624,3.046168,3.854229,5.158357,5.830404,7.019258,7.989055,9.271779,0.000000
-0.017107,0.741515,1.932454,3.036361,3.840543,5.133336,5.751396,7.053944,8.007042,9.253412,0.000000
0.021861,0.652577,1.895987,3.076767,3.843130,5.028399,5.654648,7.060556,8.055074,9.260138,0.000000
0.033104,0.588707,1.969181,3.104609,3.846014,5.048401,5.632176,7.066981,8.048369,9.183813,0.000000
0.047773,0.622619,2.014168,3.106426,3.904212,5.068583,5.641283,7.077866,8.057120,9.125426,0.000000
0.036758,0.666846,2.018799,3.117509,3.892901,4.978595,5.664257,7.090237,8.065668,9.054406,0.000000
0.011996,0.625558,2.100939,3.138376,3.922876,5.030192,5.622088,7.073256,8.156915,9.081796,0.000000
0.019084,0.628286,2.120143,3.102364,3.976207,4.985880,5.606869,6.996845,8.193752,9.037330,0.000000
0.010436,0.559959,2.077672,3.138268,3.897051,4.975327,5.499323,6.976480,8.210285,9.007419,0.000000
0.089892,0.574714,2.051898,3.124774,3.854425,4.985250,5.482553,6.995805,8.153424,9.068030,0.000000
0.077773,0.533551,1.993312,3.094395,3.776949,5.000501,5.471175,7.017658,8.105463,9.043590,0.000000
0.149291,0.516004,2.057661,3.080830,3.742335,5.037034,5.543136,7.066146,8.093183,9.020831,0.000000
0.131784,0.437739,2.094951,3.149970,3.733002,5.049210,5.574039,7.068685,8.078394,9.007492,0.000000
0.069924,0.411008,2.073125,3.214921,3.751931,5.010797,5.500657,7.100299,8.086315,9.063268,0.000000
0.079266,0.443246,2.049983,3.229437,3.766941,4.996435,5.454253,7.109450,8.061626,9.122394,0.000000
0.014844,0.447681,2.040133,3.283502,3.761368,4.973498,5.468425,7.048343,8.063270,9.123329,0.000000
0.001951,0.507959,2.050726,3.293543,3.752048,4.988345,5.461243,6.995895,7.990146,9.105461,0.000000
-0.013575,0.505197,2.102869,3.271006,3.720583,5.018907,5.507749,7.028361,8.038438,9.103664,0.000000
0.063240,0.439149,2.081612,3.305873,3.703260,5.100386,5.462565,6.951532,8.058364,9.091377,0.000000
0.106830,0.453150,2.119222,3.279500,3.703943,5.143081,5.471953,6.937675,8.084680,9.034968,0.000000
0.116897,0.448850,2.092873,3.341318,3.660788,5.093612,5.378850,6.993900,8.050101,8.984980,0.000000
0.104915,0.413850,2.090489,3.265562,3.614940,5.009766,5.354101,7.009435,7.972528,9.088566,0.000000
0.084490,0.325115,2.044299,3.314159,3.647764,4.914129,5.338932,7.003888,7.994365,9.121580,0.000000
0.043585,0.345868,2.034157,3.304114,3.619188,4.868039,5.431752,7.002673,8.038717,9.140727,0.000000
-0.024472,0.367682,2.063793,3.249424,3.635402,4.885529,5.451329,6.972337,8.070764,9.156465,0.000000
-0.095743,0.321114,2.105708,3.250821,3.644199,4.875791,5.414375,7.001078,8.131369,9.179117,0.000000
-0.212012,0.270336,2.031426,3.232940,3.659449,4.794260,5.383657,7.021651,8.172782,9.209617,0.000000
-0.282033,0.189445,2.011638,3.223045,3.684631,4.798771,5.441636,6.998286,8.146562,9.206839,0.000000
-0.285347,0.194756,2.013995,3.206149,3.695454,4.828470,5.407244,7.026831,8.106000,9.206641,0.000000
-0.236103,0.261943,2.001954,3.160589,3.649428,4.848267,5.386960,6.930158,8.035659,9.212114,0.000000
-0.260912,0.247766,2.033880,3.187110,3.589458,4.818626,5.426524,6.926874,7.948440,9.257929,0.000000
-0.319735,0.249386,2.101872,3.136113,3.661279,4.805993,5.385976,6.947016,7.913710,9.253048,0.000000
-0.336973,0.208912,2.114586,3.185743,3.599568,4.793501,5.375562,6.974352,7.903476,9.242036,0.000000
-0.443770,0.176047,2.118495,3.134741,3.553458,4.771531,5.345380,6.960016,7.846626,9.236446,0.000000
-0.386463,0.186297,2.082261,3.086734,3.504243,4.805719,5.269732,6.967023,7.880108,9.264123,0.000000
-0.434379,0.174266,2.086033,3.099668,3.511055,4.782761,5.257937,6.972715,7.901861,9.276541,0.000000
-0.430993,0.206659,2.062697,3.109746,3.460778,4.767217,5.323491,6.946984,7.938428,9.363517,0.000000
-0.379533,0.209711,2.075386,3.156632,3.499185,4.672245,5.402433,6.919689,7.975493,9.370301,0.000000
-0.430672,0.247988,2.038879,3.189772,3.481793,4.641555,5.384974,6.960629,8.027624,9.383734,0.000000
-0.446694,0.213642,2.089548,3.208100,3.513283,4.626156,5.394790,6.945371,8.071574,9.413084,0.000000
-0.448909,0.209758,2.170112,3.203582,3.536030,4.616154,5.443372,6.903101,8.062602,9.371364,0.000000
-0.441865,0.256085,2.200882,3.232221,3.592834,4.635788,5.469236,6.892776,8.048349,9.313182,0.000000
-0.503062,0.280652,2.251684,3.280180,3.606091,4.635141,5.476398,6.893599,8.003340,9.252403,0.000000
-0.548597,0.342574,2.230831,3.278102,3.673193,4.661085,5.378317,6.832744,8.060277,9.283957,0.000000
-0.531686,0.341731,2.212613,3.252321,3.732077,4.716272,5.375914,6.821440,8.107736,9.323503,0.000000
-0.507677,0.320620,2.176686,3.204975,3.687828,4.678394,5.369431,6.836373,8.089077,9.358891,0.000000
-0.566957,0.287744,2.168360,3.152713,3.692052,4.642243,5.362662,6.856433,8.029961,9.422586,0.000000
-0.553400,0.273175,2.245235,3.104614,3.705574,4.646455,5.313556,6.836534,8.007598,9.445832,0.000000
