Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.211488,1.246569,2.365502,3.279815,3.477161,4.814463,5.691405,7.023543,7.994250,8.884905,0.000000
-0.035830,0.859158,1.947581,3.003169,4.053499,4.990664,6.071518,7.022059,8.046191,9.070477,0.000000
-0.015202,0.949946,2.087457,3.078209,3.883755,4.932517,5.926798,7.073360,8.005524,9.030790,0.000000
-0.059773,0.842316,2.033585,3.034061,3.915850,4.996444,6.044387,7.155277,8.039663,9.009985,0.000000
0.004400,0.808028,2.108522,3.128022,3.905296,4.990927,6.098813,7.237938,8.062918,9.019748,0.000000
-0.029740,0.749653,2.095980,3.114918,3.874999,5.028866,6.154838,7.267887,8.135470,9.038966,0.000000
-0.030906,0.777881,2.113153,3.131543,3.777929,5.074205,6.083792,7.249540,8.187427,9.069381,0.000000
-0.068184,0.762308,2.140606,3.092930,3.846612,5.115946,6.070863,7.300731,8.241632,9.064890,0.000000
-0.072088,0.790876,2.210654,3.045097,3.836430,5.161750,6.028663,7.315469,8.237393,9.051305,0.000000
0.039292,0.804732,2.134941,3.076806,3.823367,5.139983,6.081340,7.267747,8.244921,9.089538,0.000000
0.046355,0.859591,2.217292,3.122962,3.791608,5.168558,6.042144,7.215167,8.189467,9.082113,0.000000
0.009055,0.877115,2.212407,3.138087,3.766176,5.187918,6.111702,7.207945,8.144945,9.114802,0.000000
-0.009880,0.877158,2.181531,3.054741,3.765743,5.123384,6.109133,7.203614,8.151231,9.092150,0.000000
-0.076403,0.870188,2.157823,3.051355,3.808550,5.123294,6.097937,7.286029,8.150118,9.132443,0.000000
-0.070798,0.829229,2.180158,3.075276,3.810148,5.085683,6.088212,7.350904,8.187784,9.159592,0.000000
-0.081288,0.786127,2.244442,3.158159,3.869861,5.071629,6.069210,7.394301,8.180943,9.128623,0.000000
-0.068164,0.814038,2.240528,3.213482,3.840202,5.045918,6.034703,7.420076,8.195730,9.163827,0.000000
-0.029373,0.845045,2.196503,3.207291,3.864916,5.054242,6.050206,7.427222,8.211359,9.143194,0.000000
-0.044584,0.899348,2.287327,3.195772,3.905600,5.026196,6.086322,7.382797,8.186070,9.122355,0.000000
-0.137159,0.919738,2.350689,3.151324,3.897646,5.085483,6.080624,7.391142,8.131502,9.081802,0.000000
-0.182586,0.968732,2.347366,3.151313,3.930821,5.041946,5.982152,7.328784,8.072107,9.062818,0.000000
-0.218551,0.896507,2.313903,3.133156,3.999538,5.045983,6.043216,7.362902,8.032529,9.084155,0.000000
-0.247819,0.954078,2.356597,3.106202,3.976893,5.055305,5.998403,7.383035,8.045159,9.091432,0.000000
-0.250951,1.018891,2.362591,3.102541,3.945313,5.008209,6.014257,7.339379,8.086854,9.096736,0.000000
-0.207072,1.086962,2.347594,3.051930,3.872855,5.071815,6.105518,7.316053,8.116257,9.123787,0.000000
-0.144352,1.144164,2.361273,3.067187,3.836035,5.145575,6.151322,7.395301,8.127135,9.079295,0.000000
-0.137046,1.126672,2.404684,2.983182,3.841745,5.166506,6.133436,7.442523,8.146619,9.073836,0.000000
-0.042812,1.078422,2.401286,3.019025,3.842546,5.234933,6.151883,7.501508,8.168927,8.975217,0.000000
0.046090,1.130532,2.431095,2.971963,3.883057,5.273698,6.094611,7.453665,8.171175,8.935609,0.000000
0.047371,1.169588,2.449026,3.011406,3.913751,5.274981,6.154448,7.508924,8.125381,8.931041,0.000000
0.067329,1.158011,2.468459,3.035548,3.904812,5.254014,6.181822,7.499860,8.172647,8.931138,0.000000
0.114650,1.161346,2.483380,2.989333,3.925756,5.258671,6.223239,7.464117,8.164605,8.867978,0.000000
0.131052,1.146185,2.496050,3.010574,3.849632,5.238102,6.272450,7.515844,8.158477,8.829777,0.000000
0.140500,1.104460,2.500737,3.037283,3.832051,5.181654,6.273848,7.511769,8.195111,8.774154,0.000000
0.104370,1.135638,2.516452,2.987133,3.789864,5.197792,6.236630,7.564662,8.248626,8.815242,0.000000
0.101704,1.134389,2.511847,3.093974,3.805372,5.216016,6.225311,7.548067,8.233219,8.810255,0.000000
0.048684,1.165306,2.524373,3.185334,3.788500,5.197466,6.215463,7.469800,8.248531,8.771934,0.000000
0.052533,1.183906,2.462362,3.214967,3.746842,5.203745,6.197534,7.450279,8.282761,8.765998,0.000000
0.093147,1.192515,2.468541,3.205582,3.702305,5.271779,6.225138,7.467604,8.272516,8.757139,0.000000
0.134309,1.208313,2.481170,3.219824,3.716282,5.328966,6.251727,7.556284,8.308293,8.667334,0.000000
0.114733,1.231678,2.446144,3.253411,3.717522,5.308457,6.210413,7.639380,8.399652,8.664821,0.000000
0.093740,1.223789,2.415798,3.312463,3.710136,5.286272,6.173030,7.619296,8.425865,8.642668,0.000000
0.080062,1.235710,2.488127,3.296796,3.779464,5.319118,6.200378,7.550322,8.450119,8.660038,0.000000
0.093066,1.207882,2.504745,3.331936,3.734080,5.284080,6.177059,7.538977,8.486963,8.697913,0.000000
0.138218,1.283462,2.562552,3.312690,3.782160,5.217322,6.134187,7.480602,8.461687,8.711814,0.000000
0.109655,1.367388,2.567536,3.335329,3.775966,5.244613,6.186880,7.491616,8.445583,8.728939,0.000000
0.045830,1.364731,2.492130,3.372026,3.774640,5.237964,6.168519,7.478447,8.420731,8.793142,0.000000
0.057524,1.349913,2.476041,3.405699,3.768261,5.249150,6.178168,7.463419,8.386950,8.789435,0.000000
0.046317,1.353505,2.510058,3.427618,3.764400,5.221428,6.189044,7.418839,8.352293,8.779329,0.000000
0.019062,1.398647,2.507782,3.396600,3.689247,5.193590,6.143829,7.398495,8.304987,8.718593,0.000000
0.064350,1.380419,2.559289,3.385305,3.630155,5.157241,6.141783,7.386979,8.286792,8.662389,0.000000
