Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.101994,0.778336,1.959150,2.695431,3.468638,5.166342,5.756917,7.019827,8.549719,9.244196,0.000000
0.042881,0.943467,2.009463,3.034840,4.102324,4.914084,6.001494,6.974562,7.899771,8.946994,0.000000
0.023811,0.852465,2.038501,2.948073,3.959882,4.887980,5.937527,7.032018,8.124079,9.033751,0.000000
0.018905,0.978180,2.036335,3.037117,4.034278,4.820928,6.010044,7.038144,8.086888,8.955735,0.000000
-0.006603,0.990836,2.064703,3.035589,3.967780,4.806656,5.959508,6.996011,8.176004,8.926348,0.000000
-0.020310,1.061712,2.105872,3.047728,4.010747,4.745103,6.005322,7.022515,8.187226,8.923864,0.000000
-0.076569,1.097918,2.101319,3.020746,3.995489,4.755805,5.960615,7.056256,8.305089,8.925666,0.000000
-0.064169,1.077303,2.150139,3.070119,4.004675,4.778283,5.948191,7.042772,8.271473,8.915065,0.000000
-0.076762,1.051756,2.097011,2.999768,4.016897,4.833617,5.905094,7.029593,8.347688,8.962808,0.000000
-0.114698,1.021241,2.100347,3.016092,4.029800,4.815027,5.925401,7.019915,8.282010,9.051565,0.000000
-0.104001,1.043739,2.101461,2.935512,4.063667,4.845102,5.886036,6.986119,8.319466,9.084759,0.000000
-0.120363,1.083386,2.078200,2.937871,4.091488,4.888300,5.920750,7.006268,8.282733,9.040428,0.000000
-0.172268,1.015953,2.093369,2.881622,4.021816,4.886221,5.881414,7.002189,8.305093,8.988795,0.000000
-0.090928,1.045573,2.070186,2.859354,4.002159,4.847992,5.879884,7.004219,8.310832,8.981706,0.000000
-0.051976,1.081517,2.061033,2.851067,4.029059,4.900129,5.850871,6.972668,8.354805,8.931551,0.000000
-0.062090,1.059911,2.046733,2.887004,4.013520,4.947493,5.817719,7.084509,8.386126,8.912809,0.000000
-0.045792,1.034596,2.019740,2.869809,3.997807,4.946663,5.803075,7.172441,8.407862,8.959329,0.000000
-0.011955,0.944836,2.025302,2.868870,3.952735,4.938539,5.840842,7.145857,8.425042,9.027870,0.000000
0.005397,0.912576,1.988264,2.820522,3.914815,4.929370,5.823699,7.133071,8.480971,9.055700,0.000000
0.039922,0.927581,2.049407,2.801276,3.919453,4.955640,5.808192,7.074701,8.429734,9.085246,0.000000
0.049489,0.929302,2.057852,2.780438,3.909816,4.925212,5.821264,7.044570,8.419074,9.024015,0.000000
0.061878,0.947668,2.076739,2.821645,3.907296,4.892810,5.830348,7.072249,8.408288,8.997738,0.000000
0.053654,0.869972,2.140901,2.819135,3.833003,4.950962,5.851961,7.090247,8.420461,8.991113,0.000000
0.050320,0.836403,2.160366,2.787684,3.743419,4.966566,5.861169,7.034427,8.484795,8.941896,0.000000
0.062875,0.850415,2.184189,2.729018,3.694171,4.959559,5.876660,6.979310,8.498107,8.983838,0.000000
0.013899,0.862594,2.227453,2.805162,3.760716,4.992330,5.850390,6.979985,8.554964,8.976542,0.000000
-0.047121,0.832745,2.205460,2.795819,3.755520,5.015164,5.886236,6.944849,8.543283,9.006423,0.000000
-0.028795,0.789300,2.229443,2.736895,3.718427,4.977106,5.932168,6.954436,8.527198,9.027457,0.000000
0.006153,0.796026,2.208918,2.718734,3.651463,5.053695,5.876795,7.030339,8.579440,9.010220,0.000000
0.008112,0.851891,2.207190,2.684294,3.585348,5.008553,5.861447,7.030390,8.578430,9.001188,0.000000
-0.020362,0.862949,2.257813,2.623942,3.557028,4.978433,5.843188,7.003612,8.610147,8.996344,0.000000
-0.097942,0.864181,2.267025,2.646863,3.576002,5.052554,5.868982,7.034736,8.574718,9.046899,0.000000
-0.138067,0.862579,2.204386,2.681097,3.516421,5.048456,5.730482,7.055940,8.552073,8.986155,0.000000
-0.094814,0.886762,2.232763,2.641956,3.427031,5.023005,5.717955,7.081771,8.585728,8.983584,0.000000
-0.103265,0.799897,2.276215,2.649127,3.396271,5.051105,5.679730,7.138096,8.624617,8.933711,0.000000
-0.102789,0.837489,2.299709,2.663920,3.387668,5.017592,5.617621,7.154151,8.595637,8.911206,0.000000
-0.163155,0.873569,2.317654,2.648470,3.375162,5.033823,5.659875,7.162280,8.587311,8.859165,0.000000
-0.231964,0.831298,2.286327,2.597806,3.381073,5.082251,5.638874,7.134174,8.679732,8.891989,0.000000
-0.164005,0.857625,2.295364,2.684011,3.378751,5.077966,5.648940,7.127447,8.663299,8.947394,0.000000
-0.131162,0.824891,2.258056,2.759915,3.430045,5.115021,5.663493,7.048958,8.696279,8.890459,0.000000
-0.174832,0.837395,2.254959,2.799616,3.386177,5.116568,5.649866,7.083868,8.698291,8.879726,0.000000
-0.192589,0.760128,2.221835,2.799214,3.336911,5.180603,5.591006,7.052510,8.696287,8.865428,0.000000
-0.186538,0.686779,2.154995,2.797083,3.314312,5.204624,5.585658,7.069092,8.706525,8.892813,0.000000
-0.194747,0.655954,2.188381,2.748833,3.274558,5.173300,5.618222,7.039991,8.708075,8.890620,0.000000
-0.157426,0.628322,2.151525,2.690294,3.247837,5.212538,5.654527,7.028064,8.702051,8.937423,0.000000
-0.194096,0.672132,2.106222,2.675366,3.214996,5.269295,5.709324,7.016581,8.718276,8.926324,0.000000
-0.215943,0.705117,2.111071,2.616874,3.277782,5.284478,5.636745,7.014533,8.797556,8.891383,0.000000
-0.216123,0.619832,2.132393,2.604546,3.331670,5.297347,5.673279,7.034248,8.862039,8.905396,0.000000
-0.154363,0.673153,2.184311,2.682741,3.331144,5.313117,5.674873,7.062633,8.854180,8.925607,0.000000
-0.122796,0.681099,2.105811,2.642580,3.424555,5.379458,5.716329,7.046528,8.890046,8.908843,0.000000
-0.128702,0.629480,2.029195,2.668087,3.396753,5.397060,5.736414,7.088152,8.865468,9.004305,0.000000
-0.135382,0.573898,2.019979,2.657498,3.315671,5.367509,5.767796,7.094674,8.849466,9.052030,0.000000
-0.060658,0.643198,2.071110,2.574870,3.339729,5.385686,5.679141,7.141493,8.916069,9.086401,0.000000
-0.077239,0.659978,2.103814,2.562644,3.324912,5.438980,5.676977,7.118943,8.995581,9.146566,0.000000
-0.036858,0.731625,2.139867,2.565307,3.345365,5.454598,5.640694,7.113386,8.999319,9.097661,0.000000
-0.038987,0.785866,2.217243,2.571117,3.400708,5.426222,5.680000,7.089590,8.907873,9.122773,0.000000
-0.106404,0.834585,2.151988,2.563389,3.430671,5.465835,5.642388,7.125942,8.929960,9.082212,0.000000
-0.154061,0.858116,2.176301,2.554213,3.419503,5.442082,5.573140,7.148708,8.972453,9.046862,0.000000
-0.089906,0.837516,2.230387,2.537260,3.440547,5.363307,5.595283,7.116778,8.961699,9.059938,0.000000
-0.059653,0.778908,2.257706,2.518815,3.398338,5.311540,5.536933,7.078727,8.985122,9.068675,0.000000
-0.051869,0.763753,2.230472,2.499526,3.385212,5.315550,5.577913,7.041588,8.996209,9.077238,0.000000
0.012268,0.704163,2.241958,2.519639,3.335243,5.344007,5.599005,6.995171,8.976714,9.092463,0.000000
0.003060,0.728367,2.261480,2.504894,3.385617,5.287195,5.580421,6.999672,8.939016,9.122938,0.000000
