Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.349073,1.005170,1.812573,2.899081,3.843144,5.000934,5.957778,6.673973,8.054245,9.105984,0.000000
0.033061,1.022775,2.033330,3.042154,4.048691,5.060184,6.076514,7.050365,7.988235,8.897708,0.000000
-0.036113,1.104818,1.947774,3.031826,3.994107,5.035659,6.105825,6.959221,7.947590,8.919244,0.000000
0.038129,1.066986,1.923125,3.070778,3.979231,5.029981,6.113954,7.052339,7.888056,8.914668,0.000000
-0.042753,1.025275,1.906015,3.109448,3.894283,4.981128,6.025303,7.050048,7.901308,8.946478,0.000000
-0.013379,1.045661,1.879222,3.142938,3.926830,4.992505,6.067932,7.055318,7.873335,8.947906,0.000000
-0.059795,1.033368,1.934214,3.102520,3.982422,4.919070,6.051711,7.039703,7.828673,8.976728,0.000000
0.014741,1.036189,1.948332,3.063369,4.005283,4.906727,6.073157,7.059710,7.765647,8.979075,0.000000
-0.020262,1.035453,1.917819,3.005557,3.970300,4.850246,6.079397,6.997529,7.796752,8.953903,0.000000
0.038725,1.054116,1.951599,2.962456,3.962537,4.897984,6.122244,7.012298,7.758298,8.866679,0.000000
0.087911,1.066636,1.966367,2.883651,3.919156,4.876751,6.143517,7.014402,7.770148,8.794039,0.000000
0.110600,1.150549,1.974656,2.875157,3.907806,4.870500,6.144188,7.089268,7.839756,8.737011,0.000000
0.037408,1.215280,1.959913,2.838491,3.921373,4.895499,6.217467,7.033465,7.819355,8.761233,0.000000
0.039052,1.208600,1.938315,2.824523,3.965610,4.881536,6.325889,7.053927,7.849761,8.720074,0.000000
-0.075830,1.244662,1.969794,2.790094,3.991692,4.965412,6.357038,7.089682,7.855845,8.729097,0.000000
-0.014497,1.191916,1.941764,2.873621,3.994487,5.018399,6.341319,7.142330,7.890283,8.704503,0.000000
0.058705,1.128252,1.972701,2.906391,3.965731,5.040135,6.302042,7.099587,7.907708,8.762708,0.000000
0.086356,1.101862,1.947218,2.818906,3.970012,5.118965,6.209803,7.087260,7.810742,8.833829,0.000000
0.078593,1.083181,1.958819,2.858649,4.024147,5.143263,6.144712,7.024185,7.780408,8.835666,0.000000
0.050180,0.999066,1.930882,2.891201,4.096790,5.163183,6.152296,6.975091,7.707833,8.790591,0.000000
-0.013770,0.944830,1.978884,2.898879,4.109239,5.126617,6.116408,6.921007,7.597381,8.891084,0.000000
