Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.024142,1.226717,2.056146,2.655373,4.007344,5.111684,6.166506,7.120273,7.950670,8.888062,0.000000
-0.017607,0.945624,2.058065,3.082723,4.049567,4.935875,5.993012,6.903595,8.009531,8.943395,0.000000
0.028795,1.130111,2.072650,2.968170,3.973768,4.931475,5.956076,6.868387,7.998593,8.879774,0.000000
-0.031631,1.103008,2.012155,2.974365,4.027652,4.851162,5.995746,6.892143,7.955511,8.919663,0.000000
-0.094599,1.130158,2.050135,2.897248,4.028686,4.847126,6.046562,6.944628,7.881366,8.944789,0.000000
-0.134252,1.114510,2.062737,2.921075,4.023270,4.799992,6.129916,6.961423,7.934122,8.946618,0.000000
-0.125927,1.165470,1.996604,2.896958,3.999547,4.808357,6.109088,6.947258,7.912567,8.959983,0.000000
-0.028048,1.198466,2.066232,2.911369,4.045971,4.790532,6.078002,6.913498,7.894866,8.946773,0.000000
-0.000256,1.276725,2.010712,2.852927,3.968492,4.850834,6.066107,6.920252,7.833386,8.892200,0.000000
0.004016,1.300679,2.005515,2.898806,3.954077,4.842667,6.136105,6.913632,7.882461,8.860977,0.000000
0.027271,1.287780,2.064247,2.877182,4.021751,4.864725,6.151748,6.905745,7.918592,8.795540,0.000000
0.017223,1.318463,2.131543,2.879169,4.001620,4.813798,6.196504,6.907416,7.880565,8.842678,0.000000
0.003760,1.397272,2.244092,2.901684,4.021512,4.798071,6.218675,6.956322,7.862335,8.896773,0.000000
-0.024724,1.399590,2.221836,2.937400,4.016852,4.780378,6.223099,6.883302,7.891492,8.931837,0.000000
-0.066438,1.441646,2.206795,2.884093,4.018601,4.820120,6.274111,6.901171,7.948781,8.900710,0.000000
-0.140987,1.450189,2.185253,2.905456,4.055365,4.875398,6.271363,6.928174,7.916148,8.809014,0.000000
-0.108535,1.443792,2.124392,2.819753,4.084877,4.823029,6.256218,6.941427,7.974973,8.802920,0.000000
-0.108802,1.483152,2.095011,2.804395,4.080208,4.796129,6.221663,6.914048,7.953461,8.772945,0.000000
-0.133208,1.450060,2.188439,2.762928,4.108421,4.840249,6.266022,6.919598,7.892946,8.716659,0.000000
-0.125611,1.406107,2.130061,2.790036,4.092924,4.803752,6.244841,6.966498,7.903730,8.710020,0.000000
-0.178175,1.421953,2.111694,2.841871,4.153050,4.806833,6.299551,6.944164,7.886650,8.723419,0.000000
-0.097282,1.364997,2.117050,2.820593,4.071391,4.818961,6.323272,6.891246,7.922654,8.767192,0.000000
-0.066739,1.349284,2.071271,2.870985,4.009986,4.872317,6.217078,6.831866,7.879202,8.811384,0.000000
-0.038739,1.297208,2.011995,2.964618,4.016179,4.919160,6.192043,6.816229,7.873958,8.809580,0.000000
-0.002854,1.265480,2.010614,2.946585,4.013067,5.007501,6.214197,6.798190,7.869605,8.876729,0.000000
0.052372,1.242468,1.942862,2.877186,4.002511,5.092337,6.248018,6.763847,7.837555,8.900640,0.000000
0.053160,1.275116,1.947392,2.868104,4.007257,5.062063,6.264709,6.789189,7.821436,8.853117,0.000000
0.092619,1.336643,1.936512,2.814181,4.042157,5.056650,6.267271,6.770908,7.859903,8.852473,0.000000
0.120975,1.368135,1.993199,2.816318,4.037815,5.055215,6.258319,6.790068,7.834476,8.889820,0.000000
0.202703,1.383081,2.007113,2.813265,4.009105,5.049354,6.320673,6.812834,7.829555,8.840509,0.000000
0.205632,1.431458,1.999665,2.778310,3.970698,5.000513,6.339124,6.792346,7.747794,8.827727,0.000000
0.157442,1.445088,2.037715,2.715337,3.972759,4.987082,6.418771,6.766516,7.751776,8.830900,0.000000
0.201201,1.514108,2.076985,2.659903,3.998541,4.951655,6.378485,6.803479,7.722326,8.848230,0.000000
0.264478,1.475936,2.151017,2.703544,4.002785,4.908721,6.357145,6.806675,7.706427,8.894547,0.000000
0.279257,1.522745,2.195545,2.610720,3.973993,4.862470,6.347895,6.836808,7.745308,8.890913,0.000000
0.244532,1.516439,2.181789,2.633735,3.958133,4.877383,6.396862,6.852604,7.785333,8.872332,0.000000
0.232645,1.504905,2.127092,2.618882,3.963856,4.870692,6.418210,6.775659,7.737757,8.885843,0.000000
0.215695,1.432153,2.154463,2.572074,3.928103,4.887943,6.394131,6.766075,7.737472,8.874232,0.000000
0.288159,1.460646,2.205383,2.567671,3.945905,4.933737,6.386507,6.824056,7.762990,8.806432,0.000000
0.362334,1.466791,2.275780,2.499588,3.963122,4.975039,6.423388,6.833846,7.706624,8.788188,0.000000
0.429910,1.395789,2.332324,2.462767,3.978417,5.047861,6.483064,6.860985,7.669601,8.844916,0.000000
0.441742,1.345430,2.341160,2.496058,3.979396,5.102051,6.507779,6.851204,7.714657,8.878561,0.000000
0.425985,1.391519,2.417319,2.428304,3.958834,5.110670,6.565951,6.868375,7.718544,8.891541,0.000000
0.492326,1.344315,2.433227,2.471251,3.983471,5.100237,6.591892,6.931332,7.700941,8.968504,0.000000
0.470840,1.355526,2.442942,2.453017,4.046299,5.057993,6.587325,6.982427,7.714921,8.954999,0.000000
0.456274,1.379384,2.494427,2.418527,4.065167,5.055740,6.591529,6.960284,7.759235,8.963915,0.000000
0.478719,1.372301,2.492841,2.450637,4.060250,4.995840,6.548294,6.983207,7.758562,8.957408,0.000000
0.444149,1.382949,2.536265,2.459423,4.083641,4.990016,6.493360,6.985635,7.708787,8.865717,0.000000
0.410828,1.382587,2.583771,2.417535,4.046153,4.970427,6.451316,6.983861,7.673703,8.935203,0.000000
0.372263,1.372281,2.637391,2.374416,4.033928,5.080285,6.519407,6.987646,7.702189,8.896334,0.000000
0.404329,1.362525,2.710709,2.279286,4.030040,5.182664,6.579707,7.032015,7.713106,8.909672,0.000000
0.456036,1.381482,2.635195,2.231010,4.030312,5.241212,6.564551,7.055846,7.731839,8.929350,0.000000
0.482503,1.398912,2.577707,2.226146,4.116062,5.241298,6.603724,7.126319,7.808233,8.860135,0.000000
0.533391,1.448437,2.416819,2.186368,4.098412,5.269373,6.645294,7.198542,7.807765,8.897998,0.000000
0.535226,1.418874,2.387272,2.187502,4.174070,5.281572,6.629301,7.214062,7.792645,8.904254,0.000000
0.551116,1.361678,2.377317,2.260486,4.161187,5.270987,6.663474,7.187717,7.823381,8.894471,0.000000
0.512878,1.374091,2.285689,2.243635,4.138147,5.254098,6.622238,7.163190,7.841150,8.836598,0.000000
0.536711,1.326959,2.325560,2.163836,4.157288,5.223353,6.610790,7.163721,7.888755,8.860678,0.000000
0.554109,1.272689,2.331950,2.086270,4.142614,5.213771,6.623779,7.233665,7.944146,8.836739,0.000000
0.530274,1.312490,2.289331,2.064296,4.152441,5.260346,6.576292,7.279632,7.956221,8.846637,0.000000
0.522785,1.244609,2.306360,2.073144,4.178650,5.215466,6.610629,7.276359,7.967661,8.842900,0.000000
0.458467,1.253477,2.303229,2.051879,4.143362,5.189730,6.620147,7.232978,7.997617,8.882111,0.000000
0.424545,1.297446,2.314036,2.012817,4.120270,5.183738,6.634418,7.203728,7.990553,8.951649,0.000000
0.392026,1.312554,2.291534,2.008628,4.174302,5.157736,6.637296,7.249472,8.018862,9.008089,0.000000
0.388317,1.310489,2.261129,2.011471,4.237100,5.093427,6.551871,7.132236,8.083959,9.031856,0.000000
0.330571,1.266609,2.252645,1.993339,4.216525,5.085157,6.577113,7.186279,8.083189,9.070457,0.000000
0.343879,1.197963,2.211679,2.026543,4.207357,5.098706,6.522881,7.228994,8.096110,9.097493,0.000000
0.425173,1.158280,2.162837,2.032226,4.187142,5.093334,6.543358,7.264376,8.069130,9.048152,0.000000
0.509493,1.089827,2.159301,2.078782,4.219381,5.112355,6.582448,7.294087,8.092372,9.065698,0.000000
0.525464,1.057235,2.144666,2.139476,4.252747,5.174381,6.633225,7.300586,8.045746,9.032928,0.000000
0.528586,1.104640,2.188124,2.158116,4.206714,5.201161,6.642073,7.225530,8.015436,8.957652,0.000000
0.519495,1.113652,2.110903,2.176773,4.226470,5.172645,6.612773,7.246995,7.973926,8.960383,0.000000
0.490322,1.143074,2.130964,2.157792,4.237102,5.206319,6.531482,7.256403,7.896283,8.994612,0.000000
0.515304,1.127138,2.216174,2.199579,4.281655,5.289413,6.529311,7.355612,7.902286,8.954761,0.000000
0.511233,1.087738,2.244684,2.246259,4.331640,5.258413,6.547893,7.344940,7.942449,8.883409,0.000000
0.440606,1.175455,2.307497,2.229898,4.318592,5.274186,6.586850,7.327704,7.904621,8.906241,0.000000
0.502433,1.221026,2.292875,2.236816,4.248834,5.312290,6.671593,7.335302,7.889480,8.922217,0.000000
0.539281,1.285958,2.244411,2.152894,4.213469,5.276101,6.666930,7.399085,7.866184,8.979358,0.000000
0.528925,1.388561,2.292299,2.184171,4.182623,5.277862,6.657468,7.436552,7.818598,8.954627,0.000000
0.559991,1.439922,2.345962,2.105337,4.201343,5.250421,6.652534,7.445140,7.792151,8.953879,0.000000
0.569444,1.400093,2.347804,2.052487,4.189151,5.266596,6.671388,7.381148,7.741238,8.916608,0.000000
0.552326,1.407272,2.280594,1.999430,4.138455,5.292920,6.753155,7.384122,7.711116,8.931174,0.000000
