Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.170318,1.338079,1.636680,3.112917,4.388925,4.975617,5.990019,7.313743,8.093688,8.935880,0.000000
-0.000405,0.935124,2.011688,2.998749,4.011398,4.998010,5.993986,6.886298,7.944624,8.950639,0.000000
0.085381,1.155791,1.922804,3.016186,4.109088,4.969397,5.984448,6.984036,7.976879,8.957432,0.000000
0.024537,1.140840,1.958224,2.975527,4.049282,4.995120,6.016912,6.990820,7.987602,9.005285,0.000000
0.045349,1.199748,1.895863,3.002137,4.191603,4.961055,5.948169,7.086760,8.061255,8.980677,0.000000
0.019736,1.154209,1.943964,3.053487,4.144241,4.969668,5.923527,7.091434,8.057130,8.972292,0.000000
0.038066,1.220298,1.880048,3.098770,4.117509,4.985669,5.884166,7.151724,8.161754,9.005084,0.000000
0.009295,1.098216,1.939718,3.106971,4.083571,4.962031,5.852187,7.058942,8.137655,9.032814,0.000000
0.059948,1.093317,1.938608,3.109532,4.093908,4.952789,5.894075,7.054385,8.146139,9.045788,0.000000
0.019389,1.050780,1.996885,3.162854,4.017993,4.891640,5.884065,6.987075,8.209635,9.010990,0.000000
0.002674,1.136423,1.995295,3.115496,3.988087,4.905552,5.904525,7.002350,8.212788,8.968746,0.000000
0.010408,1.179054,1.979446,3.157839,3.983205,4.868086,5.854648,7.040215,8.229102,9.040191,0.000000
0.024740,1.181614,1.943268,3.163024,4.003625,4.959467,5.821933,7.050502,8.242941,9.086314,0.000000
0.027138,1.113798,1.946851,3.171595,4.002824,4.991480,5.751028,7.036956,8.278404,9.092330,0.000000
0.011769,1.153607,1.875415,3.210888,4.053705,5.074469,5.748747,7.069504,8.145641,9.118790,0.000000
0.025756,1.124547,1.885334,3.191164,4.079277,5.099949,5.842569,7.036837,8.152891,9.128251,0.000000
0.021261,1.147417,1.754340,3.179982,4.147946,5.083893,5.797816,6.983677,8.153054,9.157618,0.000000
0.030810,1.161638,1.740873,3.118266,4.152366,5.147714,5.781923,6.985500,8.140566,9.193485,0.000000
0.118018,1.164917,1.742202,3.185155,4.101382,5.188984,5.851444,6.984256,8.114950,9.164762,0.000000
0.044265,1.134463,1.742056,3.236164,4.073954,5.247606,5.911818,6.891050,8.074532,9.214885,0.000000
0.056563,1.072473,1.708233,3.228966,4.104851,5.302813,5.916692,6.892970,8.103937,9.151091,0.000000
0.122507,1.130989,1.642014,3.286258,4.093947,5.361196,5.935860,6.896189,8.108120,9.143398,0.000000
0.140434,1.094160,1.634999,3.275563,4.104136,5.430998,5.924827,6.888383,8.159551,9.161344,0.000000
0.177264,1.057151,1.643637,3.326003,4.176419,5.376430,5.869640,6.848014,8.183630,9.165024,0.000000
0.134992,1.066986,1.595382,3.344483,4.230548,5.358536,5.849321,6.868313,8.219052,9.168785,0.000000
0.104742,1.103858,1.598556,3.358930,4.274286,5.351688,5.869152,6.930708,8.228822,9.106968,0.000000
0.024957,1.124412,1.562987,3.340791,4.265386,5.431730,5.889394,6.981878,8.288246,9.024914,0.000000
-0.032957,1.153769,1.525279,3.273734,4.190776,5.465496,5.853652,6.960203,8.291947,9.081682,0.000000
-0.052589,1.161361,1.551845,3.177836,4.142545,5.516378,5.857983,6.905953,8.283272,9.087510,0.000000
-0.093342,1.229406,1.536781,3.157380,4.147914,5.582158,5.841028,6.928079,8.298679,9.097970,0.000000
-0.075252,1.295416,1.550587,3.146905,4.195185,5.631885,5.898636,6.961427,8.304344,9.096789,0.000000
-0.086076,1.333087,1.515573,3.158881,4.219576,5.627728,5.926279,7.047132,8.224886,9.084944,0.000000
-0.053687,1.309268,1.495281,3.097675,4.215810,5.611599,5.946785,7.045330,8.193901,9.133427,0.000000
-0.058127,1.360678,1.498949,3.100162,4.213728,5.500059,5.988094,7.071711,8.170875,9.088820,0.000000
-0.089932,1.352551,1.486322,3.031814,4.257285,5.411478,5.982962,7.075757,8.095059,9.048887,0.000000
-0.149767,1.378567,1.515940,3.011066,4.227772,5.444788,5.959845,7.031353,8.132585,9.031982,0.000000
-0.162450,1.382404,1.527316,3.008632,4.232414,5.450547,5.973402,6.987482,8.136658,9.072304,0.000000
-0.173085,1.465893,1.594386,2.967746,4.253113,5.398705,6.011118,7.006198,8.086615,9.120955,0.000000
-0.164356,1.492267,1.602772,2.876757,4.223796,5.388851,5.998633,7.067946,8.159202,9.125092,0.000000
-0.231149,1.479292,1.668937,2.845466,4.176436,5.341571,6.021067,7.084288,8.145981,9.143786,0.000000
-0.273621,1.507598,1.764921,2.769758,4.158077,5.317883,5.979514,7.103548,8.125018,9.054253,0.000000
-0.221084,1.523658,1.804587,2.759440,4.156025,5.309738,6.005140,7.145397,8.176436,9.031565,0.000000
-0.162345,1.530033,1.824069,2.812404,4.132848,5.334061,6.031030,7.153919,8.157574,9.039498,0.000000
-0.189225,1.495351,1.830230,2.863442,4.174317,5.318398,6.085601,7.165849,8.147237,9.082917,0.000000
-0.114258,1.469866,1.884336,2.869029,4.226241,5.273155,6.101469,7.228265,8.103998,9.098278,0.000000
-0.090570,1.518304,1.849031,2.891990,4.225355,5.220288,6.022340,7.301667,8.094093,9.157652,0.000000
-0.099462,1.542739,1.880255,2.892161,4.303941,5.208276,6.068787,7.360312,8.087727,9.166873,0.000000
-0.096008,1.574713,1.784407,2.842339,4.356870,5.212046,6.035084,7.412136,8.082617,9.224585,0.000000
-0.124991,1.636313,1.729045,2.898907,4.368239,5.163528,5.999516,7.375888,8.082481,9.204580,0.000000
-0.160934,1.668648,1.678068,2.910948,4.378857,5.143108,6.009744,7.324386,8.157951,9.125449,0.000000
-0.136987,1.613458,1.644318,2.894441,4.390616,5.117084,6.050475,7.330070,8.265445,9.092706,0.000000
-0.081269,1.587462,1.630370,2.864874,4.406766,5.172427,6.082511,7.409693,8.272472,9.114280,0.000000
0.004828,1.554952,1.604029,2.877913,4.453961,5.150844,6.103386,7.367497,8.304333,9.111882,0.000000
0.053767,1.548910,1.554954,2.905758,4.465213,5.125670,6.090690,7.363932,8.353207,9.089868,0.000000
-0.036174,1.511093,1.607837,2.875426,4.465484,5.181916,6.051576,7.342195,8.307202,9.089928,0.000000
-0.134722,1.458311,1.576895,2.883661,4.484179,5.195901,6.059542,7.298440,8.323318,9.020302,0.000000
-0.089120,1.432546,1.596469,2.903764,4.408871,5.222368,6.127271,7.306852,8.321393,9.012703,0.000000
-0.045287,1.406855,1.583184,2.954373,4.436928,5.245568,6.072413,7.437981,8.277347,9.015419,0.000000
