Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.241874,0.937565,1.895874,2.927399,3.980191,5.220426,5.921405,6.724278,8.341834,8.819823,0.000000
-0.000605,1.063224,2.073253,2.995859,4.001310,4.961804,6.042437,7.031500,7.926575,9.082609,0.000000
0.099196,1.026957,2.052667,2.930888,3.998857,5.044985,5.997277,7.009097,8.102813,9.018149,0.000000
0.019571,1.050751,2.040781,2.937192,4.019822,5.002293,6.060202,7.022169,8.054090,9.080250,0.000000
0.071971,1.024594,1.980151,2.886563,4.026956,5.031248,5.997579,7.032354,8.077216,9.059048,0.000000
0.042054,1.068187,1.900353,2.896649,4.015732,4.989356,5.953512,7.082798,8.052801,9.046889,0.000000
0.032932,1.127231,1.872997,2.918647,3.992038,5.036655,5.979222,7.032505,8.065288,9.021348,0.000000
0.023931,1.173315,1.915839,2.911322,3.972458,5.072401,6.003444,7.042871,7.959176,9.053004,0.000000
0.052941,1.144214,1.910204,2.865869,4.030250,5.144888,5.949728,7.002826,7.955644,9.077624,0.000000
0.086669,1.156633,1.974389,2.832588,4.011141,5.127259,5.988566,7.043283,7.935440,9.118252,0.000000
0.113763,1.141687,1.992243,2.802045,3.958322,5.224610,5.941235,7.036136,7.990709,9.091482,0.000000
0.088478,1.164725,1.989405,2.845344,3.911412,5.265114,5.927299,6.937826,7.993610,9.059098,0.000000
0.001910,1.288588,1.964934,2.906148,3.952721,5.249581,5.963736,6.914129,8.080363,9.067063,0.000000
-0.017435,1.265133,1.970771,2.883729,3.928540,5.244308,6.025996,6.915447,8.096272,9.085525,0.000000
0.003818,1.265857,1.957266,2.925670,3.867485,5.256005,6.067076,6.910544,8.152895,9.088167,0.000000
0.018230,1.255338,1.906620,2.916379,3.790005,5.287285,6.064445,6.942797,8.121404,9.068611,0.000000
0.004193,1.215424,1.924562,2.925394,3.779919,5.323047,6.053506,6.917497,8.117348,9.039367,0.000000
-0.022210,1.304451,1.902693,2.942799,3.805309,5.308629,6.050681,6.950544,8.092849,8.993787,0.000000
0.013647,1.268855,1.941496,2.903780,3.871036,5.330909,6.071417,6.955905,8.219625,8.987215,0.000000
-0.007509,1.253378,1.915362,2.906927,3.839421,5.381666,6.071139,6.960511,8.239475,9.045621,0.000000
-0.028192,1.223614,1.835934,2.932989,3.847303,5.466947,5.996777,6.946564,8.261219,8.970692,0.000000
-0.072483,1.171381,1.857275,2.974781,3.912397,5.467306,5.972424,6.929698,8.229411,8.925781,0.000000
-0.042349,1.194496,1.865989,2.893767,3.930564,5.450367,5.913755,6.879131,8.301615,9.005815,0.000000
-0.084461,1.165009,1.891764,2.941467,4.017611,5.503528,5.887684,6.871156,8.249420,9.059688,0.000000
-0.075372,1.124055,1.836641,2.947720,4.064889,5.524288,5.774832,6.888950,8.239172,9.092989,0.000000
-0.074520,1.063574,1.757954,2.942409,4.156094,5.511210,5.782707,6.884834,8.184903,9.055532,0.000000
-0.022738,1.094444,1.733711,2.963316,4.158339,5.510455,5.776585,6.908877,8.202015,9.035608,0.000000
0.012811,1.086615,1.715457,2.959640,4.166298,5.489401,5.764990,6.950913,8.217100,9.022431,0.000000
0.000989,1.043624,1.822548,2.969598,4.157861,5.482494,5.751097,6.945699,8.261975,9.077849,0.000000
0.001296,1.050167,1.813052,2.930659,4.116071,5.515985,5.734613,6.943425,8.229501,9.084072,0.000000
0.045827,1.043989,1.783340,2.931863,4.135557,5.470092,5.715124,6.948539,8.247117,9.024459,0.000000
0.029052,1.058541,1.762632,2.938500,4.140076,5.443737,5.711120,6.912619,8.203753,9.121768,0.000000
0.012463,1.078967,1.812284,2.972982,4.138185,5.444209,5.708064,6.858552,8.202883,9.128468,0.000000
0.024683,1.068282,1.869234,3.010582,4.100441,5.451859,5.629318,6.858346,8.174217,9.062059,0.000000
0.048733,1.110105,1.874889,3.016220,4.035988,5.446660,5.572342,6.801326,8.151784,9.093008,0.000000
0.109326,1.131842,1.929834,3.014846,3.980860,5.450247,5.619950,6.769691,8.108463,9.105591,0.000000
0.042701,1.137228,1.963376,2.950272,3.971839,5.472760,5.595595,6.747344,8.172426,9.061359,0.000000
-0.060154,1.142391,1.985712,2.993448,4.024743,5.535821,5.622339,6.803560,8.205821,8.985794,0.000000
-0.043999,1.137009,1.977875,2.978033,3.987274,5.542135,5.677182,6.754726,8.193148,9.002637,0.000000
-0.070892,1.147915,1.940394,3.002877,3.967716,5.513442,5.612255,6.746783,8.142491,9.003626,0.000000
-0.082188,1.153755,1.945206,3.009632,4.067671,5.510428,5.573234,6.822902,8.202081,8.968957,0.000000
-0.065983,1.144315,1.903796,2.969458,4.096284,5.504365,5.553078,6.882137,8.187705,8.911350,0.000000
-0.096112,1.143826,1.892809,2.921984,4.076701,5.502670,5.529393,6.820653,8.145183,8.871006,0.000000
-0.104017,1.165888,1.915721,2.895924,4.057989,5.473426,5.531768,6.876413,8.134045,8.781113,0.000000
-0.097025,1.118018,1.897376,2.885568,4.097805,5.471255,5.556084,6.898884,8.114299,8.814180,0.000000
-0.168528,1.135677,1.847429,2.905529,4.108829,5.502391,5.594219,6.902522,8.141952,8.833879,0.000000
-0.123126,1.121944,1.801281,2.921584,4.146337,5.597325,5.576453,6.884949,8.205878,8.867295,0.000000
-0.169706,1.100122,1.796540,2.912734,4.168913,5.620196,5.512639,6.834524,8.254009,8.886829,0.000000
