Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.530301,0.997313,1.968196,3.269373,4.116805,5.223536,5.886211,6.979231,8.246424,8.882574,0.000000
0.160186,1.045551,1.969298,2.961979,3.985325,5.038844,6.009797,6.968056,7.916220,8.935866,0.000000
-0.105936,1.094374,1.979555,3.079900,4.041042,5.134067,5.902731,6.927411,7.995012,8.901499,0.000000
-0.116676,1.128125,1.947440,3.086373,4.012403,5.048821,5.896953,6.877949,7.911608,8.908283,0.000000
-0.188078,1.138092,1.949238,3.180561,4.071268,5.036892,5.858574,6.849742,7.986145,8.878516,0.000000
-0.063055,1.134001,2.013011,3.152987,4.105032,4.990310,5.864863,6.853873,8.023514,8.880088,0.000000
-0.064933,1.094305,2.017742,3.135589,4.065343,5.028500,5.844966,6.898484,8.024842,8.895619,0.000000
-0.034327,1.033842,1.947277,3.121876,4.063070,5.041753,5.888177,6.974152,8.030093,8.918570,0.000000
-0.159393,1.079591,1.863048,3.162566,4.127053,5.139726,5.850937,7.010764,8.021871,8.994872,0.000000
-0.142615,1.121083,1.889739,3.102596,4.075420,5.105683,5.788095,7.004164,7.977847,8.978341,0.000000
-0.218960,1.150148,1.900642,3.091800,4.065079,5.070609,5.738225,6.922512,7.940144,8.949645,0.000000
-0.214735,1.127041,1.909123,3.047390,4.004102,5.008860,5.726519,6.909176,7.913158,8.896397,0.000000
-0.213691,1.205044,1.887640,2.988894,3.977527,4.975281,5.750469,6.871368,7.961960,8.921154,0.000000
-0.137273,1.223835,1.819405,2.933038,4.006057,5.050564,5.770697,6.877071,7.969417,8.909782,0.000000
-0.218486,1.235889,1.824790,2.901415,4.046435,5.027155,5.778882,6.860680,7.995446,8.884249,0.000000
-0.297773,1.236356,1.866560,2.963099,4.087149,4.967722,5.800006,6.856650,8.032368,8.883637,0.000000
-0.288961,1.278282,1.823851,3.000727,4.073391,5.027724,5.782288,6.909239,8.026927,8.910598,0.000000
-0.304505,1.269309,1.858189,2.992537,4.060498,5.019136,5.780607,6.938254,8.040878,8.987687,0.000000
-0.356247,1.398739,1.920860,2.877122,3.995208,5.017588,5.814170,6.949311,7.956455,9.037542,0.000000
-0.379034,1.363453,1.899929,2.898547,3.967319,5.028132,5.911349,6.956683,7.887967,9.103786,0.000000
-0.402921,1.338278,1.872196,2.944810,4.043154,5.008894,5.937282,6.966650,7.879097,9.067713,0.000000
-0.413475,1.321571,1.871944,2.976225,4.052806,5.020503,5.925489,7.002002,7.904131,9.067056,0.000000
-0.482373,1.318868,1.898852,3.051497,4.096774,5.047289,5.976705,7.055258,7.880751,9.070124,0.000000
-0.464155,1.309501,1.812907,3.080999,4.124862,5.059730,5.931485,7.012696,7.882571,9.054931,0.000000
-0.492660,1.313884,1.767311,3.020597,4.127594,5.093416,5.889744,6.967845,7.921437,9.094009,0.000000
-0.493785,1.283013,1.764941,3.038672,4.159647,5.066468,5.879548,7.007105,7.883169,9.117311,0.000000
-0.544695,1.252247,1.749228,3.002391,4.176932,5.040279,5.891235,7.090502,7.859992,9.090783,0.000000
-0.482424,1.190744,1.798710,2.982401,4.143815,5.034257,5.925010,7.112506,7.767190,9.085796,0.000000
-0.507543,1.187067,1.771432,2.932780,4.134468,5.089012,5.970602,7.103256,7.745945,9.070367,0.000000
-0.522198,1.141103,1.746287,2.985364,4.161802,5.170344,5.909296,7.103273,7.773743,9.057046,0.000000
