Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.017852,0.994925,1.824530,3.069205,4.071851,5.241037,5.994350,6.851796,8.126140,8.863324,0.000000
0.113371,0.972079,2.030777,2.886914,3.964557,4.898809,5.898423,7.043932,8.075022,8.966534,0.000000
0.076699,0.952865,2.018354,2.891003,3.967551,4.997788,5.891013,6.943506,8.053126,8.938062,0.000000
0.072739,0.972967,2.093808,2.890832,3.881022,4.989476,5.913757,6.938673,8.048648,8.984109,0.000000
-0.003206,0.995510,2.017029,2.860174,3.863195,4.986611,5.879599,6.969984,8.055856,8.920936,0.000000
-0.008871,0.950836,2.072533,2.841864,3.850423,4.947192,5.867466,7.004428,8.032730,8.962098,0.000000
-0.042582,0.941207,2.103870,2.887878,3.835463,4.920418,5.887814,7.026410,8.100505,8.923488,0.000000
-0.023625,0.947475,2.174365,2.903236,3.829634,4.951201,5.878029,7.090581,8.166507,8.882908,0.000000
-0.006020,0.969496,2.182818,2.941715,3.914572,5.013038,5.886427,7.046629,8.244889,8.847075,0.000000
-0.075307,0.988579,2.192682,2.948268,3.913261,4.992307,5.882171,6.999963,8.260113,8.848539,0.000000
-0.108460,1.004885,2.151860,3.007351,3.908924,5.008039,5.895272,7.006630,8.265184,8.856443,0.000000
-0.103586,1.050597,2.148927,2.943226,3.877233,5.060619,5.843354,6.991015,8.295517,8.880846,0.000000
-0.052419,1.044829,2.038990,2.945559,3.894877,5.136271,5.779303,6.993202,8.344742,8.901011,0.000000
-0.020008,1.046919,2.022836,2.955238,3.871073,5.113235,5.740698,6.988938,8.340693,8.881574,0.000000
-0.057642,1.083504,2.079427,3.005942,3.901169,5.123049,5.766054,6.946580,8.261779,8.879588,0.000000
-0.072582,1.075500,2.090977,3.070524,3.914231,5.233025,5.785394,6.938408,8.228176,8.858299,0.000000
-0.069216,1.059268,2.131202,3.089244,3.943354,5.304549,5.780343,6.879283,8.225876,8.877967,0.000000
-0.045593,1.070523,2.103571,3.148725,3.914241,5.253765,5.782860,6.924347,8.227715,8.895477,0.000000
-0.096270,1.032604,2.048329,3.156855,3.953490,5.239049,5.755708,6.918095,8.261280,8.915660,0.000000
-0.057481,1.039590,2.045006,3.173510,3.931933,5.112010,5.725077,6.857597,8.271437,8.899748,0.000000
-0.069638,0.987472,2.008270,3.235130,3.929538,5.141750,5.691469,6.769285,8.242373,8.902347,0.000000
-0.092579,1.024217,1.995034,3.230749,3.893784,5.121210,5.698495,6.752408,8.237049,8.983189,0.000000
-0.074579,1.031425,1.996477,3.176074,3.865342,5.131228,5.745187,6.806016,8.308428,8.990451,0.000000
-0.032924,0.986894,1.913378,3.139192,3.800453,5.135514,5.784972,6.768034,8.311085,9.009998,0.000000
0.058410,0.907820,1.860186,3.160645,3.850687,5.205264,5.799807,6.775655,8.315931,8.985750,0.000000
0.152594,0.867453,1.870605,3.137079,3.860024,5.163316,5.760084,6.756811,8.295618,8.964783,0.000000
0.191655,0.850393,1.877207,3.191996,3.900466,5.169689,5.742533,6.755509,8.293226,8.859591,0.000000
