Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
0.424776,1.004188,2.347147,3.183742,4.026776,4.936051,5.393391,6.938597,8.372234,9.109562,0.000000
-0.079298,1.107111,2.006722,3.006932,3.963198,5.044315,6.087718,6.990789,7.918315,8.933650,0.000000
0.039017,1.169949,2.178262,3.111095,4.025261,5.080623,5.970663,6.947954,8.059884,8.884477,0.000000
-0.019011,1.173568,2.120614,3.105690,4.050830,5.135276,6.090746,6.994369,8.025205,8.956392,0.000000
0.066373,1.188523,2.244313,3.107888,4.111277,5.114384,6.020122,6.961881,8.123138,9.003322,0.000000
-0.032854,1.177120,2.210217,3.154063,4.147658,5.108805,6.068047,6.941005,8.101872,9.036337,0.000000
-0.004269,1.157116,2.198893,3.147720,4.030359,5.129646,5.978163,6.894963,8.121849,9.035039,0.000000
0.002598,1.142680,2.158546,3.091212,3.992897,5.161974,6.008711,6.830047,8.077000,9.024604,0.000000
0.001545,1.165797,2.171037,3.102455,4.029426,5.219488,5.972033,6.817798,8.185082,8.999001,0.000000
0.059240,1.121666,2.190109,3.054905,4.099306,5.173886,5.970773,6.746644,8.191049,8.993532,0.000000
0.074210,1.171907,2.195295,2.950077,4.078476,5.179986,5.890394,6.795684,8.243401,8.909677,0.000000
0.059694,1.184769,2.148600,2.950116,4.086631,5.241302,5.890387,6.875610,8.289134,8.915187,0.000000
0.106534,1.191741,2.121849,3.009185,4.072721,5.215140,5.841964,6.945479,8.371355,8.979499,0.000000
0.064056,1.163583,2.124977,3.010498,4.063266,5.270689,5.848323,6.915166,8.346368,9.025585,0.000000
0.069446,1.184641,2.196873,3.048391,4.118496,5.256169,5.793049,6.894120,8.328906,9.027677,0.000000
0.031246,1.181461,2.216871,3.097911,4.154510,5.208988,5.844522,6.913867,8.292977,9.028024,0.000000
0.035130,1.189146,2.245403,3.130461,4.105293,5.216813,5.843219,6.878397,8.303236,8.962395,0.000000
0.039568,1.229585,2.275955,3.114119,4.126736,5.250593,5.872144,6.889110,8.275781,8.898621,0.000000
0.111866,1.249690,2.345774,3.098418,4.116339,5.221041,5.793883,6.892143,8.326526,8.838581,0.000000
0.104769,1.287263,2.355778,3.079371,3.997123,5.233756,5.742200,6.920743,8.325618,8.814817,0.000000
0.094552,1.277602,2.384945,3.072805,3.978039,5.229175,5.729252,6.938931,8.316763,8.798612,0.000000
0.166629,1.288129,2.337185,3.104986,3.976490,5.232790,5.680645,6.923987,8.328049,8.779474,0.000000
0.212918,1.265327,2.276532,3.169849,3.967390,5.262025,5.646476,6.959437,8.304812,8.803093,0.000000
0.174076,1.310289,2.283131,3.204430,3.966978,5.260687,5.670221,7.017981,8.291239,8.887005,0.000000
0.220947,1.398696,2.323249,3.188759,3.977161,5.272153,5.622949,7.009478,8.267337,8.903911,0.000000
0.240678,1.428608,2.322254,3.182203,3.929458,5.237393,5.587997,6.997452,8.295028,8.901878,0.000000
0.195832,1.484101,2.280850,3.141185,3.903423,5.204521,5.611221,7.009978,8.356168,8.979303,0.000000
0.202754,1.435634,2.336754,3.146810,3.917232,5.221713,5.664874,7.053049,8.373303,8.982329,0.000000
0.235190,1.452403,2.429740,3.200555,3.951080,5.257995,5.571961,7.054216,8.408188,9.064835,0.000000
0.245339,1.478080,2.452053,3.207496,3.935446,5.214719,5.570649,7.078940,8.410620,9.096597,0.000000
0.298186,1.469987,2.436983,3.215583,3.957583,5.187143,5.571914,7.064093,8.454473,9.128352,0.000000
0.326254,1.373871,2.430087,3.206502,3.944243,5.253665,5.614018,6.996134,8.471738,9.030324,0.000000
0.300667,1.344711,2.393484,3.209183,3.926715,5.217200,5.582787,7.081908,8.540338,9.015278,0.000000
0.252529,1.368830,2.383306,3.148552,3.904296,5.168945,5.596797,7.147290,8.559988,9.071990,0.000000
0.218887,1.395984,2.387964,3.190096,3.929835,5.110378,5.581867,7.103807,8.571205,9.041282,0.000000
0.190367,1.393400,2.416564,3.260743,3.860872,5.068367,5.575249,7.100765,8.548195,9.013227,0.000000
0.268455,1.384301,2.403763,3.292523,3.879667,5.107283,5.587079,7.063377,8.550301,9.008633,0.000000
0.217579,1.393229,2.374215,3.295133,3.893802,5.078871,5.511667,7.066521,8.523216,9.013056,0.000000
0.241174,1.377371,2.358991,3.299162,3.908263,4.989836,5.481792,7.101799,8.488490,9.067479,0.000000
0.277864,1.375267,2.403694,3.311766,3.944999,4.959871,5.454666,7.164070,8.516614,9.087425,0.000000
0.242317,1.354865,2.418116,3.371833,3.982809,5.039329,5.414377,7.104468,8.491354,9.087930,0.000000
0.215286,1.315619,2.470621,3.440930,4.091067,5.062221,5.451106,7.140754,8.483255,9.120860,0.000000
0.266150,1.329115,2.411914,3.456811,4.069473,5.031582,5.500256,7.142231,8.491705,9.068967,0.000000
0.257277,1.266634,2.343367,3.422656,4.055996,5.030673,5.511312,7.165224,8.483799,9.030829,0.000000
0.249414,1.374010,2.372478,3.469752,4.097346,5.037732,5.511452,7.153397,8.432021,9.007218,0.000000
0.263850,1.372593,2.423690,3.472476,4.141164,5.037433,5.476724,7.088136,8.371003,8.992506,0.000000
0.275525,1.307978,2.371414,3.493369,4.120078,5.029411,5.399653,7.052676,8.359440,9.016476,0.000000
0.280449,1.286042,2.356720,3.445023,4.163546,5.029073,5.408825,7.104435,8.388253,9.025337,0.000000
0.237376,1.236137,2.364616,3.446896,4.208214,4.934409,5.451192,7.131209,8.390688,9.028867,0.000000
0.252865,1.234310,2.361971,3.444817,4.201209,4.909655,5.488710,7.124193,8.352529,9.001061,0.000000
0.240181,1.234299,2.396806,3.421057,4.253479,4.873018,5.451517,7.068600,8.337748,8.983823,0.000000
0.282696,1.231626,2.381772,3.414782,4.308263,4.833548,5.444970,7.061530,8.412530,8.977545,0.000000
0.337006,1.273609,2.371992,3.428458,4.338413,4.798755,5.485649,7.034744,8.398589,9.016368,0.000000
0.290396,1.318534,2.341694,3.382525,4.336327,4.837083,5.489657,7.094658,8.472229,8.987679,0.000000
0.294153,1.297552,2.348255,3.424296,4.316838,4.787056,5.432348,7.115369,8.592583,9.015338,0.000000
0.229160,1.308928,2.363997,3.386915,4.425186,4.863851,5.363709,7.083639,8.569416,9.044904,0.000000
0.251728,1.329835,2.408987,3.425111,4.475391,4.910433,5.338887,7.058988,8.640704,8.997665,0.000000
0.329033,1.308801,2.450733,3.533706,4.439554,4.894802,5.383382,7.056618,8.658125,9.073496,0.000000
0.383031,1.363363,2.485997,3.533717,4.449635,4.862961,5.415083,7.006003,8.608766,9.150340,0.000000
0.395676,1.407427,2.469760,3.541305,4.476933,4.888665,5.323832,6.994628,8.608758,9.192374,0.000000
0.400709,1.402491,2.445474,3.471085,4.499225,4.928498,5.253949,7.043303,8.701248,9.183347,0.000000
0.370028,1.354392,2.481374,3.478253,4.473583,4.927909,5.221500,7.043443,8.713171,9.211522,0.000000
0.291458,1.336815,2.468368,3.437219,4.501070,4.957551,5.196030,7.094158,8.762276,9.197418,0.000000
0.312485,1.418802,2.493449,3.430090,4.428552,4.964435,5.269876,7.064790,8.747480,9.207131,0.000000
0.320553,1.446883,2.591904,3.462882,4.428026,4.956412,5.187705,7.057880,8.771430,9.130873,0.000000
0.330035,1.451380,2.618099,3.453941,4.368790,4.965461,5.130244,6.988888,8.750779,9.097325,0.000000
0.318924,1.457030,2.544155,3.396729,4.330251,4.968535,5.042889,6.952550,8.748776,9.049831,0.000000
0.261093,1.392148,2.492280,3.401764,4.336170,5.029944,4.988696,6.934889,8.772542,9.061665,0.000000
0.291346,1.395800,2.417721,3.374703,4.348827,5.045389,4.970169,6.952896,8.780125,9.124277,0.000000
0.305485,1.404482,2.418483,3.344448,4.263423,5.043315,4.942989,6.886899,8.804287,9.148408,0.000000
0.343103,1.398161,2.401754,3.348106,4.217620,4.977555,4.901347,6.826833,8.792978,9.176939,0.000000
0.323554,1.377360,2.376663,3.341092,4.208984,4.951975,4.892388,6.853603,8.835499,9.212173,0.000000
0.327232,1.352115,2.353242,3.315292,4.217448,4.965772,4.828624,6.910593,8.789917,9.233340,0.000000
0.374738,1.384837,2.317030,3.299277,4.237321,4.928984,4.755657,6.950317,8.851762,9.250065,0.000000
0.325598,1.406571,2.283451,3.321407,4.310617,4.915944,4.700703,7.015387,8.825894,9.309681,0.000000
0.414236,1.432072,2.312084,3.333976,4.329986,4.887637,4.760133,7.097320,8.836183,9.300779,0.000000
0.444822,1.457613,2.343370,3.282047,4.401181,4.882561,4.746252,7.088152,8.903249,9.304139,0.000000
0.444424,1.426449,2.389516,3.247211,4.471124,4.923929,4.673978,7.042559,8.965348,9.358918,0.000000
0.422862,1.440137,2.361586,3.219819,4.548746,4.970571,4.656819,7.017802,8.913378,9.348101,0.000000
0.433160,1.418319,2.398550,3.245593,4.536250,4.993881,4.652524,7.010058,8.919778,9.361211,0.000000
0.433467,1.336455,2.363277,3.380649,4.517508,4.957557,4.655872,7.001418,8.871374,9.316651,0.000000
0.445849,1.339175,2.386765,3.445405,4.560986,4.927005,4.667701,7.035997,8.900597,9.367692,0.000000
0.428502,1.347240,2.486161,3.461961,4.590732,4.884333,4.709818,7.017463,8.865000,9.454682,0.000000
0.434900,1.378622,2.527341,3.419202,4.642046,4.909208,4.663282,7.002748,8.900520,9.506330,0.000000
0.445190,1.372861,2.549062,3.400345,4.582515,4.941658,4.647424,7.033330,8.876696,9.491642,0.000000
0.502578,1.395929,2.523312,3.437260,4.528195,4.979383,4.656180,6.996357,8.876220,9.463007,0.000000
0.485567,1.420985,2.591710,3.371607,4.432409,5.026670,4.657805,6.967757,8.829364,9.431885,0.000000
0.544265,1.377530,2.619141,3.411203,4.359869,4.927911,4.561024,6.975213,8.780734,9.487174,0.000000
0.619983,1.340888,2.560387,3.420097,4.257578,4.886844,4.618966,6.960832,8.768274,9.428828,0.000000
0.613900,1.251750,2.487903,3.385011,4.221506,4.746978,4.613623,6.987756,8.787099,9.359619,0.000000
0.583630,1.229928,2.471552,3.347375,4.176202,4.708060,4.658550,6.945465,8.742936,9.341924,0.000000
0.659964,1.170657,2.513120,3.345627,4.118039,4.687864,4.707306,6.864346,8.775877,9.373814,0.000000
0.642403,1.114299,2.488218,3.308019,4.105144,4.651591,4.771601,6.881223,8.758909,9.343793,0.000000
0.750905,1.128204,2.518977,3.341783,4.150548,4.624780,4.802070,6.859362,8.853391,9.294217,0.000000
0.724240,1.102726,2.536564,3.317050,4.127332,4.605325,4.811958,6.858485,8.803891,9.232540,0.000000
0.789301,1.024128,2.602281,3.349899,4.138602,4.680887,4.685567,6.845573,8.791019,9.220694,0.000000
