Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9,Param10,Label
-0.222924,1.114805,2.210398,3.308611,4.011959,5.080955,5.745789,6.959903,8.088030,9.043281,0.000000
-0.011042,1.005431,1.930357,2.881486,4.017049,5.022760,6.101711,7.055632,7.958583,8.989082,0.000000
-0.198518,1.042271,1.952213,2.900274,3.952750,5.007747,6.034099,7.078365,7.907465,9.002928,0.000000
-0.155929,0.966452,1.985313,2.790810,3.937562,4.926544,6.088251,7.089280,7.960503,9.022854,0.000000
-0.201346,0.983209,2.043598,2.827663,3.924749,4.893968,6.024245,7.088635,7.996248,9.050257,0.000000
-0.149839,0.973266,2.007288,2.790486,3.925511,4.892536,6.045247,7.112986,8.000933,9.016113,0.000000
-0.135415,0.977722,2.047869,2.837150,3.964048,4.877170,5.991286,7.147982,8.036783,9.018362,0.000000
-0.105459,1.002202,2.098675,2.857622,3.980061,4.904190,6.001880,7.122690,8.036801,8.971330,0.000000
-0.188953,0.977082,2.056163,2.836137,3.869008,4.906296,5.930042,7.110566,8.086065,9.001391,0.000000
-0.190845,1.024169,2.067069,2.820796,3.815561,4.883624,6.038061,7.185339,8.107730,8.987260,0.000000
-0.208074,1.075110,2.032535,2.861823,3.810591,4.880717,5.986825,7.216441,8.131215,9.001067,0.000000
-0.256184,1.081337,2.036154,2.864848,3.844228,4.863811,5.974714,7.187095,8.070434,9.012608,0.000000
-0.280424,1.092404,2.085180,2.869445,3.845427,4.903482,5.879037,7.165765,8.055168,9.050992,0.000000
-0.271360,1.099592,2.112978,2.862355,3.813155,4.857983,5.893832,7.219052,8.011470,9.086893,0.000000
-0.313331,1.033245,2.132219,2.900756,3.772783,4.843614,5.862811,7.235401,8.063091,9.099203,0.000000
-0.298556,1.031346,2.136525,2.937265,3.731696,4.861964,5.861437,7.315616,8.029302,9.034075,0.000000
-0.300742,1.093302,2.124053,2.916140,3.698022,4.843272,5.816311,7.292093,8.010953,9.084605,0.000000
-0.333528,1.113895,2.079936,2.974157,3.691472,4.865990,5.792755,7.242647,8.085112,9.104500,0.000000
-0.382883,1.078223,2.084493,3.045484,3.662461,4.944864,5.752506,7.245940,8.161217,9.122583,0.000000
-0.388879,1.028955,2.094625,3.010807,3.727650,4.900757,5.756558,7.250513,8.092373,9.124692,0.000000
-0.412810,1.073698,2.128381,2.997331,3.740312,4.930386,5.736302,7.218375,8.081464,9.109113,0.000000
-0.407945,1.073413,2.120771,3.015712,3.745081,4.941982,5.723395,7.187582,8.060722,9.100903,0.000000
-0.364663,1.056043,2.086040,3.015290,3.740165,5.017674,5.713103,7.093661,8.075731,9.120651,0.000000
-0.365458,1.120676,2.058754,3.059343,3.772943,5.020109,5.685757,7.062356,8.049729,9.096222,0.000000
-0.338914,1.137347,2.070566,3.058902,3.711528,5.035658,5.702267,7.065088,8.136527,8.988917,0.000000
-0.409592,1.075603,2.133213,3.025571,3.634674,5.052271,5.699730,7.084576,8.057305,8.945128,0.000000
-0.444365,1.054904,2.210276,3.034870,3.594878,5.085248,5.714533,7.125378,8.013693,8.957193,0.000000
-0.424866,1.002791,2.282879,3.030603,3.600999,5.062443,5.758697,7.097207,7.951379,8.945233,0.000000
-0.406111,1.020737,2.326835,3.028071,3.610777,5.067464,5.770417,7.067799,7.955822,8.937335,0.000000
-0.379622,1.066191,2.333644,3.029947,3.619188,5.112689,5.776228,7.046754,7.934183,8.966445,0.000000
-0.391144,1.087607,2.343248,3.020246,3.626280,5.091882,5.784077,7.011792,7.935529,8.924351,0.000000
-0.333589,1.030096,2.353209,3.015935,3.581933,5.075251,5.818328,6.990233,7.928660,8.974853,0.000000
-0.296421,0.988538,2.391068,2.997333,3.581275,5.112942,5.785105,7.037509,7.993136,9.015272,0.000000
-0.274977,1.033274,2.335436,2.943249,3.598108,5.198111,5.792919,7.034327,8.036449,8.984267,0.000000
-0.256022,1.076516,2.408849,2.935216,3.611779,5.207952,5.788894,6.993077,8.050496,8.958552,0.000000
-0.284377,1.103032,2.458205,2.937018,3.640012,5.233282,5.766438,6.953488,7.969010,8.894916,0.000000
-0.315780,1.211402,2.403022,2.964638,3.657733,5.279729,5.746105,6.884238,7.956741,8.943046,0.000000
-0.315819,1.241576,2.412851,3.016600,3.705941,5.262437,5.770338,6.888285,8.011878,9.041048,0.000000
-0.291856,1.291434,2.380385,3.053797,3.687222,5.270849,5.764791,6.875964,8.067902,9.030844,0.000000
-0.311744,1.281807,2.358785,3.142004,3.642626,5.242839,5.895135,6.863214,8.056338,9.013420,0.000000
-0.326273,1.354146,2.322513,3.144860,3.621551,5.240634,5.823568,6.934744,8.048470,9.038410,0.000000
-0.316758,1.394940,2.290287,3.175440,3.616276,5.261730,5.740693,6.957894,8.047464,9.077529,0.000000
-0.369044,1.403827,2.283705,3.182335,3.601575,5.257961,5.755149,6.945320,8.062170,9.041615,0.000000
-0.317540,1.454834,2.236545,3.167631,3.680492,5.240696,5.775375,6.918458,8.076567,9.069491,0.000000
-0.305896,1.435092,2.237104,3.209570,3.694353,5.218291,5.791799,6.877574,8.087954,8.999288,0.000000
-0.340304,1.470927,2.210820,3.222578,3.671332,5.219589,5.810090,6.838220,8.018557,8.970409,0.000000
-0.285528,1.493561,2.230255,3.245894,3.719493,5.171272,5.740272,6.836793,8.017892,8.930884,0.000000
-0.260465,1.517858,2.187055,3.194074,3.741187,5.154836,5.721038,6.856547,7.977230,8.946983,0.000000
-0.319233,1.566806,2.220957,3.128667,3.761686,5.113905,5.732278,6.925512,7.989003,8.929654,0.000000
-0.373856,1.604014,2.269975,3.204410,3.830117,5.061412,5.692254,6.877873,8.032026,9.044364,0.000000
-0.413940,1.621229,2.304248,3.193508,3.851781,5.056658,5.670453,6.837762,8.081107,9.101667,0.000000
-0.418299,1.609000,2.268463,3.204607,3.840293,5.051991,5.709032,6.829879,8.054884,9.055916,0.000000
-0.444483,1.634135,2.227069,3.225884,3.824046,5.023401,5.745752,6.854298,8.088299,8.976917,0.000000
-0.501201,1.663841,2.186283,3.238476,3.838417,5.021972,5.678880,6.922357,8.132366,9.009410,0.000000
-0.426740,1.657610,2.210735,3.237567,3.792316,5.072723,5.601133,6.890935,8.145297,8.986214,0.000000
-0.418131,1.713135,2.237353,3.220322,3.811185,5.110064,5.641587,6.917617,8.136676,8.991321,0.000000
-0.492233,1.771004,2.229712,3.269080,3.821788,5.073955,5.638544,6.921180,8.108660,8.966816,0.000000
-0.528412,1.726680,2.255096,3.286632,3.839879,5.061314,5.618908,6.898027,8.118188,8.936315,0.000000
-0.505235,1.725287,2.220939,3.212172,3.854916,5.109477,5.580627,6.809667,8.132461,8.972558,0.000000
-0.516437,1.718505,2.318199,3.214411,3.854027,5.126567,5.525178,6.824046,8.148372,9.010144,0.000000
-0.503047,1.716745,2.431463,3.250230,3.773794,5.129325,5.443008,6.791803,8.164102,8.943982,0.000000
-0.544256,1.741574,2.371763,3.292879,3.761233,5.102507,5.441259,6.797757,8.188340,8.981982,0.000000
-0.589787,1.700996,2.282381,3.299419,3.696202,5.084009,5.382887,6.771307,8.164736,8.913870,0.000000
-0.622388,1.709453,2.242686,3.350977,3.704015,5.069498,5.316983,6.774514,8.155446,8.932405,0.000000
-0.580981,1.697504,2.207685,3.398011,3.724047,5.057668,5.321971,6.767913,8.117522,8.957619,0.000000
-0.582247,1.737246,2.236995,3.457584,3.725132,5.091537,5.386455,6.715074,8.111678,8.955566,0.000000
-0.603595,1.749825,2.257286,3.503322,3.732708,5.021767,5.386235,6.791786,8.127664,8.954705,0.000000
-0.648338,1.734407,2.312250,3.516078,3.636597,4.962226,5.368113,6.815249,8.098806,8.981289,0.000000
-0.691801,1.703578,2.317430,3.493327,3.612446,4.900636,5.345371,6.847035,8.123358,8.913612,0.000000
-0.636075,1.669828,2.412944,3.481391,3.560083,4.891867,5.315168,6.829162,8.122597,8.980509,0.000000
-0.612678,1.606330,2.419357,3.500340,3.573562,4.866154,5.328654,6.816858,8.104637,9.003591,0.000000
-0.633704,1.551696,2.384219,3.562971,3.637794,4.873742,5.430989,6.901680,8.082819,8.989776,0.000000
-0.647690,1.548849,2.360392,3.622968,3.669064,4.855909,5.444763,6.874423,8.146637,8.969435,0.000000
-0.686202,1.593095,2.425781,3.730059,3.680531,4.892954,5.421836,6.819415,8.130878,9.058956,0.000000
-0.686405,1.605612,2.511153,3.695274,3.630908,4.949331,5.438898,6.804083,8.168277,9.098240,0.000000
-0.662539,1.611926,2.516167,3.731561,3.603510,5.000806,5.415607,6.811656,8.123277,9.027368,0.000000
-0.631521,1.626234,2.563826,3.764418,3.641917,4.937383,5.429465,6.793625,8.139333,9.051835,0.000000
-0.611588,1.717160,2.518382,3.775135,3.657674,4.963099,5.419693,6.762917,8.129328,9.057956,0.000000
-0.535522,1.729843,2.469990,3.804892,3.665617,5.017417,5.393144,6.791345,8.139495,8.999795,0.000000
-0.516199,1.710636,2.489275,3.830989,3.660420,5.080869,5.408572,6.875581,8.174571,9.026890,0.000000
-0.488394,1.718683,2.440783,3.786441,3.709981,5.029961,5.411827,6.902276,8.156443,9.060703,0.000000
